year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2022.00,8.00,1.00,2.00,93.66,22.91,29.20,6.07,2.08,-1.75,2.20,161.83,,,
2022.00,8.00,1.00,3.00,100.62,20.26,29.12,6.23,2.23,-1.57,1.83,271.51,,,
2022.00,8.00,1.00,4.00,99.31,19.65,31.10,6.08,2.19,-1.17,1.51,21.19,,,
2022.00,8.00,1.00,5.00,98.00,19.03,29.87,5.93,2.14,-0.77,1.18,204.83,,,
2022.00,8.00,1.00,6.00,96.69,18.42,29.47,5.78,2.10,-0.37,0.86,64.36,,,
2022.00,8.00,1.00,7.00,95.66,26.97,29.87,6.22,1.94,-0.85,0.82,73.24,,,
2022.00,8.00,1.00,8.00,94.64,35.53,27.43,6.65,1.77,-1.32,0.78,244.19,,,
2022.00,8.00,1.00,9.00,93.61,44.09,29.86,7.09,1.61,-1.80,0.74,119.90,,1.38,
2022.00,8.00,1.00,10.00,110.43,45.06,31.45,7.31,1.61,-1.81,0.24,106.89,,,
2022.00,8.00,1.00,11.00,127.24,46.03,31.57,7.53,1.62,-1.82,-0.25,235.09,,,
2022.00,8.00,1.00,12.00,144.06,47.01,29.34,7.76,1.62,-1.84,-0.75,456.07,,,
2022.00,8.00,1.00,13.00,141.99,48.13,30.81,8.01,1.62,-1.61,-0.21,512.51,,,
2022.00,8.00,1.00,14.00,139.93,49.26,30.17,8.26,1.61,-1.38,0.33,251.69,,,
2022.00,8.00,1.00,15.00,137.87,50.38,27.92,8.52,1.61,-1.15,0.86,357.34,,,
2022.00,8.00,1.00,16.00,130.93,53.11,28.45,8.47,1.21,-1.03,0.40,174.32,,,
2022.00,8.00,1.00,17.00,124.00,55.84,29.37,8.43,0.81,-0.90,-0.07,97.60,,,
2022.00,8.00,1.00,18.00,117.06,58.56,28.80,8.39,0.40,-0.78,-0.54,128.28,,,
2022.00,8.00,1.00,19.00,131.60,57.79,29.00,8.38,0.17,-0.67,-0.23,112.62,,,
2022.00,8.00,1.00,20.00,146.14,57.02,29.05,8.38,-0.06,-0.56,0.07,189.75,,,
2022.00,8.00,1.00,21.00,160.68,56.25,30.25,8.38,-0.29,-0.45,0.37,372.52,,,
2022.00,8.00,1.00,22.00,151.62,49.17,31.13,8.55,0.11,-0.85,0.48,351.05,,,
2022.00,8.00,1.00,23.00,142.57,42.08,29.54,8.73,0.52,-1.25,0.58,63.37,,,
2021.00,7.00,20.00,0.00,171.05,32.96,34.52,7.21,1.49,-1.95,-3.66,1745.18,,,
2021.00,7.00,20.00,1.00,162.78,27.17,35.63,6.51,2.12,-1.89,-2.69,1895.22,,,
2021.00,7.00,20.00,2.00,154.50,21.39,35.49,5.81,2.75,-1.82,-1.72,1835.54,,,
2021.00,7.00,20.00,3.00,146.23,15.60,35.94,5.11,3.39,-1.75,-0.75,1775.01,,,
2021.00,7.00,20.00,4.00,156.09,17.62,36.36,5.35,2.58,-1.42,-1.04,2576.95,,,
2021.00,7.00,20.00,5.00,165.95,19.64,35.03,5.59,1.77,-1.09,-1.33,2415.96,,,
2021.00,7.00,20.00,6.00,175.80,21.66,34.22,5.83,0.96,-0.76,-1.62,2483.89,,,
2021.00,7.00,20.00,7.00,182.54,24.83,33.73,6.04,0.67,-0.27,-1.70,1852.68,,,
2021.00,7.00,20.00,8.00,189.27,28.00,35.04,6.25,0.38,0.21,-1.77,2473.88,0.61,0.93,0.66
2021.00,7.00,20.00,9.00,196.00,31.18,35.11,6.46,0.09,0.70,-1.85,2719.14,,,
2021.00,7.00,20.00,10.00,187.83,27.18,34.35,6.38,-0.49,0.93,-1.79,2623.26,,,
2021.00,7.00,20.00,11.00,179.66,23.18,29.73,6.29,-1.06,1.16,-1.73,896.70,,,
2021.00,7.00,20.00,12.00,171.48,19.18,26.51,6.21,-1.64,1.38,-1.66,530.68,,,
2021.00,7.00,20.00,13.00,169.30,18.49,29.34,6.17,-0.64,0.80,-1.46,1568.44,,,
2021.00,7.00,20.00,14.00,167.12,17.81,29.09,6.13,0.35,0.21,-1.27,1618.23,,,
2021.00,7.00,20.00,15.00,164.94,17.12,29.66,6.08,1.35,-0.38,-1.07,1471.80,,,
2021.00,7.00,20.00,16.00,159.69,16.61,30.30,5.62,1.72,-0.83,-1.03,1641.52,,,
2021.00,7.00,20.00,17.00,154.45,16.09,30.66,5.15,2.09,-1.29,-1.00,1534.17,,,
2021.00,7.00,20.00,18.00,149.21,15.57,30.06,4.69,2.46,-1.74,-0.96,2027.35,,,
2021.00,7.00,20.00,19.00,143.78,15.13,30.51,4.49,1.91,-1.52,-1.16,2117.72,,,
2021.00,7.00,20.00,20.00,138.35,14.68,30.74,4.30,1.35,-1.30,-1.35,1980.12,,,
2021.00,7.00,20.00,21.00,132.92,14.24,30.39,4.11,0.80,-1.08,-1.54,1797.57,,,
2021.00,7.00,20.00,22.00,134.87,15.11,30.64,4.23,1.06,-1.12,-2.00,1745.11,,,
2021.00,7.00,20.00,23.00,136.81,15.99,30.42,4.35,1.33,-1.17,-2.45,1357.79,,,
2024.00,6.00,11.00,0.00,2.04,126.72,14.79,6.62,0.52,-0.70,3.10,33.07,,,
2024.00,6.00,11.00,1.00,3.65,111.06,15.20,6.47,0.59,-1.25,2.96,26.65,,,
2024.00,6.00,11.00,2.00,5.25,95.40,16.47,6.32,0.66,-1.80,2.83,16.19,,,
2024.00,6.00,11.00,3.00,6.86,79.74,17.21,6.17,0.74,-2.35,2.70,17.79,,,
2024.00,6.00,11.00,4.00,4.71,87.88,17.71,6.15,0.16,-2.25,2.37,51.86,,,
2024.00,6.00,11.00,5.00,2.57,96.02,17.62,6.14,-0.42,-2.16,2.03,18.98,,,
2024.00,6.00,11.00,6.00,0.42,104.17,18.72,6.13,-1.00,-2.06,1.70,51.74,,,
2024.00,6.00,11.00,7.00,2.31,108.06,17.82,6.21,-0.26,-1.90,1.94,102.05,,,
2024.00,6.00,11.00,8.00,4.20,111.95,17.33,6.29,0.48,-1.75,2.18,19.46,0.81,1.69,0.48
2024.00,6.00,11.00,9.00,6.09,115.84,15.77,6.38,1.22,-1.59,2.42,42.94,,,
2024.00,6.00,11.00,10.00,16.93,90.87,15.81,6.43,1.52,-1.53,2.39,40.34,,,
2024.00,6.00,11.00,11.00,27.76,65.90,16.20,6.48,1.83,-1.47,2.35,79.46,,,
2024.00,6.00,11.00,12.00,38.59,40.93,14.10,6.53,2.13,-1.41,2.31,19.61,,,
2024.00,6.00,11.00,13.00,48.55,31.54,15.10,7.11,0.63,-0.82,1.85,48.26,,,
2024.00,6.00,11.00,14.00,58.51,22.16,16.81,7.69,-0.87,-0.24,1.38,44.38,,,
2024.00,6.00,11.00,15.00,68.46,12.78,17.94,8.27,-2.36,0.34,0.92,164.61,,,
2024.00,6.00,11.00,16.00,45.64,48.44,16.18,8.43,-1.00,-0.01,1.35,100.89,,,
2024.00,6.00,11.00,17.00,22.82,84.10,15.83,8.59,0.37,-0.36,1.79,74.19,,,
2024.00,6.00,11.00,18.00,0.00,119.76,14.87,8.74,1.73,-0.71,2.23,27.95,,,
2024.00,6.00,11.00,19.00,5.63,120.67,16.74,8.69,0.65,-0.14,1.72,18.17,,,
2024.00,6.00,11.00,20.00,11.27,121.58,19.31,8.64,-0.44,0.43,1.22,81.54,,,
2024.00,6.00,11.00,21.00,16.90,122.49,18.60,8.60,-1.52,1.00,0.72,158.87,,,
2024.00,6.00,11.00,22.00,32.34,85.10,16.33,8.74,-1.94,0.74,0.97,120.12,,,
2024.00,6.00,11.00,23.00,47.78,47.72,15.18,8.88,-2.36,0.48,1.22,39.96,,,
2021.00,8.00,22.00,0.00,167.38,13.53,26.10,19.68,-2.28,1.48,-2.26,846.12,,,
2021.00,8.00,22.00,1.00,143.69,16.95,26.52,20.04,-1.62,1.22,-1.96,646.39,,,
2021.00,8.00,22.00,2.00,119.99,20.37,27.04,20.39,-0.97,0.95,-1.67,987.53,,,
2021.00,8.00,22.00,3.00,96.30,23.79,26.36,20.74,-0.31,0.69,-1.38,813.01,,,
2021.00,8.00,22.00,4.00,75.05,27.50,26.22,20.95,0.59,0.51,-1.10,850.68,,,
2021.00,8.00,22.00,5.00,53.80,31.20,26.73,21.16,1.48,0.33,-0.82,1032.41,,,
2021.00,8.00,22.00,6.00,32.56,34.90,26.89,21.37,2.37,0.16,-0.54,974.06,,,
2021.00,8.00,22.00,7.00,61.26,34.97,25.96,21.40,3.41,-0.15,-0.85,1169.67,,,
2021.00,8.00,22.00,8.00,89.97,35.04,22.29,21.43,4.44,-0.45,-1.15,793.53,,,
2021.00,8.00,22.00,9.00,118.68,35.11,21.24,21.46,5.48,-0.75,-1.45,1139.15,,,
2021.00,8.00,22.00,10.00,138.82,31.17,20.10,20.92,5.18,-0.54,-1.56,918.52,,,
2021.00,8.00,22.00,11.00,158.96,27.24,19.46,20.38,4.87,-0.32,-1.68,791.38,,,
2021.00,8.00,22.00,12.00,179.10,23.30,18.67,19.84,4.57,-0.11,-1.79,1127.30,,,
2021.00,8.00,22.00,13.00,168.02,24.39,17.01,19.84,3.80,-0.07,-2.24,839.24,,,
2021.00,8.00,22.00,14.00,156.95,25.48,18.53,19.83,3.03,-0.04,-2.70,889.46,,,
2021.00,8.00,22.00,15.00,145.88,26.56,20.33,19.82,2.25,-0.00,-3.16,807.75,,,
2021.00,8.00,22.00,16.00,138.78,23.06,21.71,20.03,2.22,-0.21,-3.69,666.26,,,
2021.00,8.00,22.00,17.00,131.68,19.56,21.75,20.24,2.19,-0.42,-4.23,641.08,,,
2021.00,8.00,22.00,18.00,124.59,16.06,22.24,20.45,2.15,-0.64,-4.76,736.78,,,
2021.00,8.00,22.00,19.00,127.11,15.36,21.75,20.43,1.61,0.23,-4.19,752.42,,,
2021.00,8.00,22.00,20.00,129.64,14.66,22.09,20.40,1.07,1.09,-3.61,1006.76,,,
2021.00,8.00,22.00,21.00,132.17,13.96,20.96,20.38,0.52,1.96,-3.04,1102.89,,,
2021.00,8.00,22.00,22.00,135.13,14.09,20.95,20.55,-0.25,1.46,-2.77,900.61,,,
2021.00,8.00,22.00,23.00,138.09,14.23,21.75,20.71,-1.02,0.95,-2.50,733.40,,,
2021.00,7.00,23.00,0.00,132.75,22.09,22.25,6.93,3.03,-2.74,-2.67,1263.43,,,
2021.00,7.00,23.00,1.00,131.96,21.29,22.78,6.74,3.08,-2.47,-2.40,1448.78,,,
2021.00,7.00,23.00,2.00,131.16,20.50,21.54,6.55,3.12,-2.19,-2.13,1199.61,,,
2021.00,7.00,23.00,3.00,130.37,19.71,21.89,6.36,3.17,-1.91,-1.85,823.13,,,
2021.00,7.00,23.00,4.00,126.28,17.91,20.68,5.77,1.76,-0.24,-1.40,765.41,,,
2021.00,7.00,23.00,5.00,122.19,16.10,21.67,5.19,0.34,1.44,-0.95,647.92,,,
2021.00,7.00,23.00,6.00,118.10,14.30,21.05,4.61,-1.07,3.12,-0.50,625.46,,,
2021.00,7.00,23.00,7.00,123.71,16.41,21.33,4.57,-0.09,0.84,-0.39,712.62,,,
2021.00,7.00,23.00,8.00,129.32,18.53,22.59,4.54,0.88,-1.44,-0.28,659.99,,,
2021.00,7.00,23.00,9.00,134.94,20.64,22.95,4.50,1.86,-3.71,-0.17,737.31,,,
2021.00,7.00,23.00,10.00,140.61,24.06,23.17,4.92,2.19,-3.39,-0.61,762.38,,,
2021.00,7.00,23.00,11.00,146.27,27.47,22.48,5.33,2.53,-3.07,-1.04,769.53,,,
2021.00,7.00,23.00,12.00,151.94,30.88,21.27,5.75,2.86,-2.75,-1.48,733.36,,,
2021.00,7.00,23.00,13.00,155.14,32.94,19.05,5.79,2.47,-2.50,-1.94,575.22,,,
2021.00,7.00,23.00,14.00,158.35,35.00,18.19,5.83,2.08,-2.25,-2.40,555.51,,,
2021.00,7.00,23.00,15.00,161.55,37.05,19.00,5.88,1.69,-2.00,-2.86,741.51,,,
2021.00,7.00,23.00,16.00,155.36,34.20,16.90,6.06,1.70,-1.59,-2.59,630.25,,,
2021.00,7.00,23.00,17.00,149.17,31.34,15.24,6.24,1.71,-1.17,-2.31,478.57,,,
2021.00,7.00,23.00,18.00,142.99,28.48,15.29,6.42,1.72,-0.76,-2.03,557.10,,,
2021.00,7.00,23.00,19.00,125.61,32.11,15.80,7.05,0.68,-0.54,-1.94,485.96,,,
2021.00,7.00,23.00,20.00,108.24,35.74,17.27,7.68,-0.36,-0.31,-1.85,1031.52,,,
2021.00,7.00,23.00,21.00,90.86,39.37,17.17,8.31,-1.40,-0.09,-1.76,985.32,,,
2021.00,7.00,23.00,22.00,96.32,34.02,17.28,7.73,-1.61,0.33,-1.57,758.30,,,
2021.00,7.00,23.00,23.00,101.78,28.68,18.26,7.14,-1.81,0.75,-1.39,550.09,,,
2021.00,8.00,3.00,0.00,208.20,30.03,31.52,8.97,-2.61,-1.45,-3.50,780.82,,,
2021.00,8.00,3.00,1.00,195.86,26.63,31.43,8.90,-0.84,-1.39,-3.31,748.84,,,
2021.00,8.00,3.00,2.00,183.52,23.22,29.75,8.83,0.93,-1.34,-3.12,597.87,,,
2021.00,8.00,3.00,3.00,171.19,19.82,32.41,8.75,2.71,-1.28,-2.93,1071.26,,,
2021.00,8.00,3.00,4.00,186.79,22.14,34.08,8.33,3.18,-1.82,-2.81,1280.76,,,
2021.00,8.00,3.00,5.00,202.39,24.47,33.45,7.91,3.66,-2.36,-2.69,952.93,,,
2021.00,8.00,3.00,6.00,217.99,26.79,34.17,7.49,4.14,-2.90,-2.57,1094.26,,,
2021.00,8.00,3.00,7.00,219.88,25.46,32.44,7.41,4.09,-2.87,-2.43,565.59,,0.57,
2021.00,8.00,3.00,8.00,221.77,24.13,31.69,7.32,4.03,-2.83,-2.29,914.50,,,
2021.00,8.00,3.00,9.00,223.66,22.80,30.09,7.24,3.98,-2.80,-2.14,628.25,,0.45,
2021.00,8.00,3.00,10.00,214.64,22.68,30.41,6.88,3.57,-2.37,-2.33,720.37,,,
2021.00,8.00,3.00,11.00,205.62,22.56,31.83,6.53,3.15,-1.94,-2.52,782.84,,,
2021.00,8.00,3.00,12.00,196.60,22.44,32.47,6.17,2.73,-1.52,-2.71,934.28,,,
2021.00,8.00,3.00,13.00,204.51,22.83,29.98,6.29,2.34,-0.96,-2.62,721.53,,,
2021.00,8.00,3.00,14.00,212.43,23.23,28.87,6.41,1.95,-0.41,-2.53,854.41,,,
2021.00,8.00,3.00,15.00,220.34,23.62,30.55,6.54,1.56,0.14,-2.44,938.29,,,
2021.00,8.00,3.00,16.00,206.20,21.68,29.79,6.52,1.31,0.62,-2.50,785.18,,,
2021.00,8.00,3.00,17.00,192.06,19.75,29.32,6.50,1.06,1.09,-2.55,832.15,,,
2021.00,8.00,3.00,18.00,177.93,17.81,30.37,6.49,0.81,1.56,-2.60,1047.64,,,
2021.00,8.00,3.00,19.00,168.43,17.56,30.33,6.71,3.34,0.65,-2.63,1104.28,,,
2021.00,8.00,3.00,20.00,158.93,17.31,28.85,6.93,5.86,-0.26,-2.65,665.78,,,
2021.00,8.00,3.00,21.00,149.43,17.06,28.53,7.15,8.38,-1.17,-2.68,571.77,,,
2021.00,8.00,3.00,22.00,153.06,17.15,28.79,7.05,7.61,-2.12,-2.63,957.07,,,
2021.00,8.00,3.00,23.00,156.69,17.24,26.38,6.95,6.84,-3.08,-2.59,781.08,,,
2020.00,12.00,9.00,0.00,91.71,47.75,18.93,6.25,2.57,-1.83,-2.74,530.14,,,
2020.00,12.00,9.00,1.00,98.29,52.79,19.29,6.51,1.52,-1.11,-2.68,672.25,,,
2020.00,12.00,9.00,2.00,104.87,57.82,20.03,6.77,0.48,-0.38,-2.61,838.29,,,
2020.00,12.00,9.00,3.00,111.44,62.85,20.11,7.03,-0.56,0.35,-2.55,700.90,,,
2020.00,12.00,9.00,4.00,127.61,61.25,20.63,7.33,-0.45,0.71,-2.38,523.59,,,
2020.00,12.00,9.00,5.00,143.78,59.65,21.36,7.64,-0.35,1.07,-2.21,483.10,,,
2020.00,12.00,9.00,6.00,159.94,58.06,22.11,7.95,-0.25,1.43,-2.04,669.57,,,
2020.00,12.00,9.00,7.00,153.45,53.82,23.28,8.06,0.29,0.61,-2.15,442.78,,,
2020.00,12.00,9.00,8.00,146.96,49.58,23.04,8.17,0.82,-0.21,-2.26,643.62,1.58,4.55,0.35
2020.00,12.00,9.00,9.00,140.47,45.35,23.69,8.28,1.36,-1.04,-2.38,516.63,,,
2020.00,12.00,9.00,10.00,131.89,49.18,21.94,8.40,0.12,-0.44,-2.36,428.14,,,
2020.00,12.00,9.00,11.00,123.31,53.01,22.00,8.51,-1.12,0.16,-2.34,703.28,,,
2020.00,12.00,9.00,12.00,114.72,56.84,21.01,8.62,-2.37,0.76,-2.32,1279.66,,,
2020.00,12.00,9.00,13.00,126.47,56.24,21.50,8.71,-2.39,0.58,-2.54,765.20,,,
2020.00,12.00,9.00,14.00,138.21,55.64,21.74,8.80,-2.42,0.41,-2.77,645.49,,,
2020.00,12.00,9.00,15.00,149.95,55.04,22.30,8.88,-2.44,0.23,-2.99,533.27,,,
2020.00,12.00,9.00,16.00,145.50,45.58,21.70,8.99,-0.79,-0.27,-3.25,941.66,,,
2020.00,12.00,9.00,17.00,141.05,36.13,22.51,9.10,0.85,-0.77,-3.52,1105.83,,,
2020.00,12.00,9.00,18.00,136.61,26.67,23.47,9.20,2.50,-1.27,-3.78,801.13,,,
2020.00,12.00,9.00,19.00,132.91,29.32,24.01,9.30,3.00,-1.64,-3.42,440.97,,,
2020.00,12.00,9.00,20.00,129.21,31.97,21.95,9.39,3.50,-2.01,-3.05,599.11,,,
2020.00,12.00,9.00,21.00,125.51,34.62,20.46,9.49,4.00,-2.37,-2.69,662.27,,,
2020.00,12.00,9.00,22.00,127.83,39.05,20.37,9.55,4.16,-2.15,-2.24,1260.02,,,
2020.00,12.00,9.00,23.00,130.15,43.49,19.25,9.61,4.32,-1.93,-1.79,775.95,,,
2021.00,7.00,24.00,0.00,107.24,23.33,18.91,6.56,-2.02,1.17,-1.21,879.65,,,
2021.00,7.00,24.00,1.00,118.10,25.20,17.33,6.44,-2.47,1.70,-1.56,480.52,,,
2021.00,7.00,24.00,2.00,128.96,27.07,17.07,6.33,-2.91,2.23,-1.91,463.39,,,
2021.00,7.00,24.00,3.00,139.81,28.93,17.39,6.21,-3.36,2.75,-2.26,507.18,,,
2021.00,7.00,24.00,4.00,137.62,31.30,18.81,5.99,-2.98,1.36,-2.24,433.82,,,
2021.00,7.00,24.00,5.00,135.43,33.67,19.40,5.77,-2.59,-0.03,-2.22,637.86,,,
2021.00,7.00,24.00,6.00,133.24,36.03,16.98,5.54,-2.21,-1.43,-2.20,546.95,,,
2021.00,7.00,24.00,7.00,139.25,37.41,17.17,5.77,-2.75,-0.96,-2.41,560.12,,,
2021.00,7.00,24.00,8.00,145.26,38.79,18.05,6.00,-3.29,-0.49,-2.61,805.57,,,
2021.00,7.00,24.00,9.00,151.28,40.17,18.13,6.23,-3.84,-0.02,-2.81,832.39,,1.18,
2021.00,7.00,24.00,10.00,174.72,39.81,17.68,6.47,-2.82,-0.02,-2.65,704.39,,,
2021.00,7.00,24.00,11.00,198.16,39.45,16.48,6.71,-1.81,-0.01,-2.49,710.05,,,
2021.00,7.00,24.00,12.00,221.60,39.08,16.97,6.95,-0.80,-0.00,-2.34,562.58,,,
2021.00,7.00,24.00,13.00,205.74,34.41,15.81,7.09,0.11,-0.34,-2.24,465.62,,,
2021.00,7.00,24.00,14.00,189.88,29.73,17.44,7.23,1.02,-0.68,-2.14,506.77,,,
2021.00,7.00,24.00,15.00,174.02,25.05,18.48,7.36,1.93,-1.01,-2.04,731.79,,,
2021.00,7.00,24.00,16.00,177.60,30.91,17.34,7.53,1.55,-1.52,-1.99,616.43,,,
2021.00,7.00,24.00,17.00,181.17,36.78,19.19,7.70,1.16,-2.03,-1.94,867.48,,,
2021.00,7.00,24.00,18.00,184.75,42.64,20.83,7.87,0.78,-2.54,-1.89,768.76,,,
2021.00,7.00,24.00,19.00,183.34,39.15,20.72,7.94,1.48,-2.91,-1.95,532.01,,,
2021.00,7.00,24.00,20.00,181.94,35.66,21.02,8.02,2.19,-3.28,-2.00,652.35,,,
2021.00,7.00,24.00,21.00,180.54,32.16,20.55,8.10,2.90,-3.65,-2.06,790.91,,,
2021.00,7.00,24.00,22.00,175.90,28.33,21.26,8.31,3.24,-3.15,-2.36,739.39,,,
2021.00,7.00,24.00,23.00,171.26,24.50,20.80,8.51,3.58,-2.64,-2.67,945.59,,,
2020.00,9.00,8.00,0.00,36.11,57.20,16.29,9.90,0.82,-2.28,3.58,368.02,,,
2020.00,9.00,8.00,1.00,32.84,71.05,13.89,10.22,1.40,-2.12,3.32,403.31,,,
2020.00,9.00,8.00,2.00,29.57,84.89,14.73,10.54,1.99,-1.96,3.06,256.45,,,
2020.00,9.00,8.00,3.00,26.30,98.73,13.86,10.87,2.57,-1.80,2.79,186.96,,,
2020.00,9.00,8.00,4.00,28.87,91.56,12.63,10.63,2.39,-2.14,2.80,361.26,,,
2020.00,9.00,8.00,5.00,31.44,84.39,15.94,10.40,2.20,-2.47,2.82,394.16,,,
2020.00,9.00,8.00,6.00,34.01,77.21,15.61,10.16,2.01,-2.80,2.83,442.20,,,
2020.00,9.00,8.00,7.00,26.73,80.25,16.71,10.28,2.02,-2.45,3.19,404.33,,,
2020.00,9.00,8.00,8.00,19.46,83.29,18.13,10.39,2.02,-2.09,3.54,384.58,0.43,1.36,0.32
2020.00,9.00,8.00,9.00,12.19,86.33,18.89,10.51,2.03,-1.74,3.90,373.39,,,
2020.00,9.00,8.00,10.00,20.29,93.99,19.67,10.46,1.35,-1.75,3.66,357.40,,,
2020.00,9.00,8.00,11.00,28.40,101.64,20.71,10.41,0.67,-1.77,3.43,264.54,,,
2020.00,9.00,8.00,12.00,36.51,109.30,19.15,10.35,-0.02,-1.79,3.20,393.86,,,
2020.00,9.00,8.00,13.00,37.13,86.75,18.91,10.03,0.41,-1.70,2.74,575.30,,,
2020.00,9.00,8.00,14.00,37.75,64.20,19.50,9.71,0.85,-1.62,2.29,213.68,,,
2020.00,9.00,8.00,15.00,38.37,41.64,20.23,9.39,1.28,-1.53,1.83,248.98,,,
2020.00,9.00,8.00,16.00,40.12,39.26,20.64,9.04,1.43,-1.40,2.10,268.41,,,
2020.00,9.00,8.00,17.00,41.87,36.88,19.97,8.69,1.59,-1.27,2.37,734.25,,,
2020.00,9.00,8.00,18.00,43.62,34.50,16.64,8.34,1.74,-1.14,2.64,720.37,,,
2020.00,9.00,8.00,19.00,34.09,49.42,19.48,8.51,1.32,-0.99,2.43,478.82,,,
2020.00,9.00,8.00,20.00,24.56,64.35,21.61,8.68,0.90,-0.83,2.22,510.84,,,
2020.00,9.00,8.00,21.00,15.03,79.27,20.32,8.85,0.48,-0.68,2.00,241.08,,,
2020.00,9.00,8.00,22.00,19.09,90.78,22.20,8.91,-0.02,0.08,2.42,271.55,,,
2020.00,9.00,8.00,23.00,23.15,102.29,22.14,8.97,-0.51,0.85,2.85,268.72,,,
2022.00,4.00,3.00,0.00,184.06,34.71,30.08,13.60,-0.35,1.76,-1.74,797.64,,,
2022.00,4.00,3.00,1.00,172.02,34.12,29.33,13.33,-0.10,1.66,-1.19,781.38,,,
2022.00,4.00,3.00,2.00,159.99,33.52,28.89,13.06,0.15,1.56,-0.64,786.57,,,
2022.00,4.00,3.00,3.00,147.95,32.93,28.58,12.79,0.40,1.46,-0.10,472.20,,,
2022.00,4.00,3.00,4.00,184.41,38.45,28.74,12.78,0.29,1.50,-0.62,416.92,,,
2022.00,4.00,3.00,5.00,220.87,43.98,29.72,12.78,0.18,1.54,-1.14,162.03,,,
2022.00,4.00,3.00,6.00,257.34,49.50,30.16,12.77,0.07,1.58,-1.66,113.87,,,
2022.00,4.00,3.00,7.00,225.53,44.94,29.52,12.49,-0.54,1.09,-1.03,76.45,,,
2022.00,4.00,3.00,8.00,193.71,40.37,29.15,12.21,-1.16,0.59,-0.39,251.89,0.94,0.75,1.27
2022.00,4.00,3.00,9.00,161.90,35.81,28.82,11.93,-1.77,0.09,0.25,850.32,,,
2022.00,4.00,3.00,10.00,157.47,35.80,29.05,12.42,-2.11,0.28,-0.24,429.27,,,
2022.00,4.00,3.00,11.00,153.04,35.78,29.29,12.92,-2.46,0.47,-0.72,252.94,,,
2022.00,4.00,3.00,12.00,148.60,35.77,29.72,13.41,-2.80,0.66,-1.20,70.62,,,
2022.00,4.00,3.00,13.00,172.46,34.20,29.03,13.61,-2.69,0.93,-1.08,770.41,,,
2022.00,4.00,3.00,14.00,196.31,32.63,28.85,13.80,-2.57,1.20,-0.95,94.84,,,
2022.00,4.00,3.00,15.00,220.16,31.06,27.57,14.00,-2.45,1.47,-0.83,238.09,,,
2022.00,4.00,3.00,16.00,219.82,32.13,28.60,13.96,-1.77,1.09,-1.13,301.31,,,
2022.00,4.00,3.00,17.00,219.49,33.19,29.62,13.92,-1.09,0.71,-1.43,134.59,,,
2022.00,4.00,3.00,18.00,219.15,34.26,29.92,13.88,-0.41,0.33,-1.73,123.76,,,
2022.00,4.00,3.00,19.00,216.13,34.93,30.10,13.43,-0.72,0.31,-1.37,129.02,,,
2022.00,4.00,3.00,20.00,213.12,35.60,30.19,12.97,-1.02,0.28,-1.01,125.37,,,
2022.00,4.00,3.00,21.00,210.10,36.27,30.80,12.52,-1.32,0.25,-0.65,56.57,,,
2022.00,4.00,3.00,22.00,187.23,34.24,30.35,12.07,-1.43,0.05,-0.58,74.40,,,
2022.00,4.00,3.00,23.00,164.37,32.21,30.73,11.63,-1.54,-0.15,-0.51,50.55,,,
2022.00,10.00,4.00,0.00,29.35,77.95,25.21,19.58,0.67,2.19,3.69,392.61,,,
2022.00,10.00,4.00,1.00,27.25,72.26,24.76,19.37,-0.15,1.66,3.29,507.03,,,
2022.00,10.00,4.00,2.00,25.15,66.57,24.34,19.17,-0.96,1.12,2.89,170.54,,,
2022.00,10.00,4.00,3.00,23.05,60.88,26.43,18.97,-1.78,0.59,2.49,53.44,,,
2022.00,10.00,4.00,4.00,24.22,65.34,26.89,19.95,-1.55,0.62,2.49,145.13,,,
2022.00,10.00,4.00,5.00,25.39,69.80,25.97,20.93,-1.32,0.66,2.49,54.80,,,
2022.00,10.00,4.00,6.00,26.57,74.25,25.72,21.91,-1.09,0.69,2.48,72.69,,,
2022.00,10.00,4.00,7.00,22.71,72.60,26.02,20.83,-1.37,0.93,2.50,88.35,,,
2022.00,10.00,4.00,8.00,18.85,70.95,25.87,19.76,-1.65,1.17,2.51,54.72,,,
2022.00,10.00,4.00,9.00,14.99,69.31,25.38,18.68,-1.93,1.41,2.52,50.06,,,
2022.00,10.00,4.00,10.00,22.83,77.13,26.40,18.87,-1.04,0.97,2.37,112.65,,,
2022.00,10.00,4.00,11.00,30.68,84.96,26.41,19.06,-0.15,0.54,2.22,110.83,,,
2022.00,10.00,4.00,12.00,38.52,92.79,26.40,19.25,0.73,0.10,2.06,80.29,,,
2022.00,10.00,4.00,13.00,44.91,84.24,26.70,19.59,0.87,0.03,2.38,293.97,,,
2022.00,10.00,4.00,14.00,51.30,75.70,23.78,19.93,1.00,-0.05,2.69,236.67,,,
2022.00,10.00,4.00,15.00,57.69,67.15,25.10,20.27,1.14,-0.13,3.00,481.00,,,
2022.00,10.00,4.00,16.00,59.40,61.28,22.04,20.34,0.27,0.35,2.44,440.61,,,
2022.00,10.00,4.00,17.00,61.12,55.41,22.28,20.41,-0.59,0.82,1.87,353.31,,,
2022.00,10.00,4.00,18.00,62.83,49.54,23.25,20.49,-1.46,1.29,1.31,63.77,,,
