year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2021.00,3.00,26.00,17.00,149.73,2.91,30.72,5.11,0.98,0.50,-0.96,1345.74,,,,7.85,33.83
2021.00,3.00,26.00,18.00,150.93,2.94,30.31,5.13,2.05,-0.12,-0.76,2081.99,,,,13.20,24.68
2021.00,3.00,26.00,19.00,156.74,3.11,31.10,5.42,0.82,-0.13,-0.50,1927.03,,,,6.45,30.78
2021.00,3.00,26.00,20.00,162.55,3.28,26.50,5.70,-0.41,-0.13,-0.24,930.22,,,,1.60,37.60
2021.00,3.00,26.00,21.00,168.36,3.45,29.06,5.98,-1.63,-0.13,0.02,1361.16,,,,2.47,40.20
2021.00,3.00,26.00,22.00,156.51,3.21,29.38,6.22,-1.17,1.25,-0.14,2036.76,,,,2.15,30.70
2021.00,3.00,26.00,23.00,144.67,2.96,30.52,6.46,-0.72,2.63,-0.29,1496.71,,,,2.92,29.30
2021.00,5.00,25.00,0.00,265.04,7.94,18.74,22.19,-0.48,-1.33,-1.75,1535.36,,,,6.05,4.70
2021.00,5.00,25.00,1.00,236.76,9.08,17.68,21.93,-0.24,-0.79,-1.24,1227.28,,,,5.78,7.07
2021.00,5.00,25.00,2.00,208.49,10.22,18.23,21.66,0.00,-0.26,-0.73,1520.30,,,,6.30,8.92
2021.00,5.00,25.00,3.00,180.21,11.36,18.45,21.39,0.25,0.27,-0.22,1045.59,,,,10.40,7.07
2021.00,5.00,25.00,4.00,181.66,11.10,18.70,21.06,-0.03,0.54,-1.04,1089.82,,,,16.65,5.23
2021.00,5.00,25.00,5.00,183.12,10.84,19.11,20.73,-0.31,0.81,-1.86,971.53,,,,24.67,3.93
2021.00,5.00,25.00,6.00,184.57,10.58,19.04,20.40,-0.60,1.07,-2.68,1281.74,,,,32.27,2.15
2021.00,5.00,25.00,7.00,182.15,9.03,17.72,20.16,-0.85,1.34,-2.51,1226.44,0.43,1.09,0.39,38.52,1.60
2021.00,5.00,25.00,8.00,179.73,7.49,18.30,19.92,-1.10,1.60,-2.34,1575.48,,,,43.93,1.48
2021.00,5.00,25.00,9.00,177.31,5.94,19.13,19.68,-1.35,1.86,-2.17,999.58,,,,49.15,1.10
2021.00,5.00,25.00,10.00,155.54,6.49,20.04,19.76,-1.76,0.99,-2.13,940.14,,,,51.67,1.57
2021.00,5.00,25.00,11.00,133.78,7.05,20.00,19.85,-2.18,0.13,-2.09,1158.14,,,,53.70,1.90
2021.00,5.00,25.00,12.00,112.01,7.60,20.43,19.93,-2.60,-0.74,-2.05,983.29,,,,55.55,3.35
2021.00,5.00,25.00,13.00,116.50,7.21,23.58,20.34,-2.74,-0.45,-2.17,815.59,,,,49.30,8.85
2021.00,5.00,25.00,14.00,120.99,6.82,26.38,20.74,-2.88,-0.15,-2.30,771.00,,,,12.55,37.75
2021.00,5.00,25.00,15.00,125.47,6.43,24.10,21.14,-3.03,0.14,-2.42,1230.72,,,,2.62,57.40
2021.00,5.00,25.00,16.00,142.40,5.68,25.43,21.23,-2.18,0.06,-2.69,1043.89,,,,2.17,41.95
2021.00,5.00,25.00,17.00,159.32,4.94,26.30,21.32,-1.33,-0.02,-2.97,1015.70,,,,4.65,31.60
2021.00,5.00,25.00,18.00,176.24,4.20,26.61,21.41,-0.49,-0.10,-3.25,1332.97,,,,4.55,23.18
2021.00,5.00,25.00,19.00,152.90,4.64,27.07,21.37,-0.73,-0.07,-3.12,1289.98,,,,3.58,14.88
2021.00,5.00,25.00,20.00,129.56,5.09,26.50,21.33,-0.97,-0.05,-2.99,967.95,,,,3.80,27.48
2021.00,5.00,25.00,21.00,106.22,5.53,26.44,21.28,-1.21,-0.02,-2.87,1104.76,,,,1.03,27.40
2021.00,5.00,25.00,22.00,105.78,5.40,18.86,21.29,-1.58,0.38,-2.77,753.36,,,,1.82,24.55
2021.00,5.00,25.00,23.00,105.34,5.26,21.53,21.30,-1.95,0.79,-2.67,827.12,,,,3.40,24.67
2023.00,6.00,2.00,0.00,22.33,101.19,28.88,8.08,1.00,-2.23,1.47,399.27,,,,8.80,15.37
2023.00,6.00,2.00,1.00,18.53,97.56,29.09,7.95,1.26,-2.14,1.71,258.04,,,,6.80,13.92
2023.00,6.00,2.00,2.00,14.74,93.92,28.22,7.82,1.52,-2.04,1.95,282.37,,,,12.75,10.00
2023.00,6.00,2.00,3.00,10.94,90.29,26.92,7.69,1.78,-1.94,2.19,91.00,,,,18.95,9.97
2023.00,6.00,2.00,4.00,32.18,67.47,26.98,7.44,1.03,-1.69,2.29,136.60,,,,24.42,10.05
2023.00,6.00,2.00,5.00,53.41,44.65,27.68,7.20,0.28,-1.43,2.39,100.95,,,,32.65,9.12
2023.00,6.00,2.00,6.00,74.65,21.83,26.88,6.96,-0.47,-1.17,2.48,302.05,,,,44.25,10.15
2023.00,6.00,2.00,7.00,78.38,18.11,26.72,6.54,-0.24,-1.48,2.45,225.38,,,,55.25,10.43
2023.00,6.00,2.00,8.00,82.11,14.38,27.33,6.12,-0.01,-1.78,2.41,281.16,0.36,1.89,0.19,50.40,9.77
2023.00,6.00,2.00,9.00,85.84,10.66,28.66,5.70,0.22,-2.09,2.38,221.53,,,,48.55,8.65
2023.00,6.00,2.00,10.00,74.01,15.10,28.72,5.55,-0.67,-1.03,2.19,348.77,,,,44.20,6.67
2023.00,6.00,2.00,11.00,62.18,19.53,27.79,5.41,-1.57,0.04,2.00,104.31,,,,44.40,5.90
2023.00,6.00,2.00,12.00,50.35,23.97,28.75,5.27,-2.46,1.10,1.81,29.31,,,,40.90,8.88
2023.00,6.00,2.00,13.00,45.56,32.21,27.84,5.43,-2.28,0.74,1.70,87.53,,,,40.33,9.03
2023.00,6.00,2.00,14.00,40.77,40.45,29.45,5.59,-2.09,0.37,1.59,98.86,,,,37.05,13.35
2023.00,6.00,2.00,15.00,35.98,48.70,29.64,5.75,-1.91,0.01,1.49,427.20,,,,25.85,18.90
2023.00,6.00,2.00,16.00,28.57,54.10,29.41,5.87,-0.83,0.06,1.63,510.63,,,,11.40,24.92
2023.00,6.00,2.00,17.00,21.16,59.49,29.62,5.99,0.24,0.10,1.76,527.66,,,,5.05,25.32
2023.00,6.00,2.00,18.00,13.76,64.89,28.88,6.12,1.32,0.15,1.90,258.61,,,,5.05,29.35
2023.00,6.00,2.00,19.00,26.68,53.33,29.10,6.78,1.13,-0.67,1.92,198.60,,,,4.25,27.95
2023.00,6.00,2.00,20.00,39.61,41.77,29.05,7.45,0.94,-1.48,1.94,116.84,,,,4.20,38.45
2023.00,6.00,2.00,21.00,52.54,30.21,29.75,8.11,0.75,-2.30,1.95,540.80,,,,4.47,30.20
2023.00,6.00,2.00,22.00,46.37,44.84,29.44,7.67,-0.23,-1.21,2.01,482.99,,,,4.20,29.17
2023.00,6.00,2.00,23.00,40.21,59.47,27.75,7.23,-1.21,-0.12,2.06,185.18,,,,3.55,26.55
2021.00,1.00,29.00,0.00,91.93,12.30,34.68,7.93,-1.27,0.42,-3.43,1838.23,,,,1.90,21.12
2021.00,1.00,29.00,1.00,96.86,12.45,31.36,7.93,-2.50,1.13,-3.55,1144.07,,,,2.25,19.27
2021.00,1.00,29.00,2.00,101.79,12.60,33.34,7.92,-3.74,1.84,-3.67,1639.34,,,,2.67,16.80
2021.00,1.00,29.00,3.00,106.72,12.75,33.47,7.91,-4.98,2.55,-3.78,1785.57,,,,2.27,30.30
2021.00,1.00,29.00,4.00,108.74,13.96,33.08,7.96,-3.09,0.77,-3.53,1237.76,,,,3.20,46.33
2021.00,1.00,29.00,5.00,110.75,15.17,36.22,8.01,-1.20,-1.01,-3.27,1761.86,,,,9.30,28.48
2021.00,1.00,29.00,6.00,112.77,16.38,37.03,8.05,0.69,-2.79,-3.01,1855.29,,,,19.07,21.85
2021.00,1.00,29.00,7.00,110.41,30.06,37.44,7.95,1.53,-2.26,-2.88,2493.26,,,,36.80,11.35
2021.00,1.00,29.00,8.00,108.05,43.74,38.00,7.85,2.36,-1.73,-2.75,1955.29,,,,51.27,6.68
2021.00,1.00,29.00,9.00,105.69,57.42,36.49,7.75,3.20,-1.20,-2.62,1446.57,0.95,3.35,0.28,55.80,5.93
2021.00,1.00,29.00,10.00,106.61,42.74,38.60,7.38,2.84,-1.10,-2.23,1942.32,,,,59.45,6.95
2021.00,1.00,29.00,11.00,107.52,28.05,40.30,7.02,2.48,-1.00,-1.84,2356.36,,,,54.30,8.03
2021.00,1.00,29.00,12.00,108.43,13.37,31.08,6.66,2.11,-0.90,-1.45,557.00,,,,45.02,18.45
2021.00,1.00,29.00,13.00,111.60,12.08,27.86,6.50,1.74,-0.80,-1.18,729.18,,,,18.32,39.80
2021.00,1.00,29.00,14.00,114.77,10.79,32.79,6.34,1.36,-0.69,-0.91,1244.53,,,,6.38,49.27
2021.00,1.00,29.00,15.00,117.94,9.49,32.31,6.18,0.98,-0.58,-0.65,1131.69,,,,3.92,45.95
2021.00,1.00,29.00,16.00,121.15,15.98,32.62,6.06,-0.37,0.08,-1.31,799.70,,,,2.02,42.65
2021.00,1.00,29.00,17.00,124.35,22.47,34.40,5.94,-1.72,0.75,-1.98,1207.23,,,,1.85,41.20
2021.00,1.00,29.00,18.00,127.56,28.95,32.67,5.82,-3.08,1.41,-2.65,793.96,,,,2.78,33.88
2021.00,1.00,29.00,19.00,118.38,25.93,34.16,6.02,-1.30,-0.12,-2.67,1171.62,,,,4.65,29.60
2021.00,1.00,29.00,20.00,109.21,22.90,35.02,6.22,0.48,-1.66,-2.68,1386.33,,,,6.70,25.05
2021.00,1.00,29.00,21.00,100.04,19.87,30.33,6.42,2.26,-3.19,-2.70,660.82,,,,14.40,16.60
2021.00,1.00,29.00,22.00,110.92,19.26,32.66,6.79,2.73,-2.73,-3.18,1045.03,,,,14.12,15.62
2021.00,1.00,29.00,23.00,121.80,18.64,34.65,7.15,3.21,-2.27,-3.66,1399.53,,,,16.70,12.38
2024.00,4.00,4.00,0.00,49.55,15.91,26.48,19.50,0.91,0.18,-1.57,18.05,,,,3.12,62.73
2024.00,4.00,4.00,1.00,41.63,20.22,25.92,19.69,0.80,0.36,-1.61,82.27,,,,3.73,51.77
2024.00,4.00,4.00,2.00,33.72,24.53,25.49,19.88,0.70,0.54,-1.64,86.25,,,,4.45,65.73
2024.00,4.00,4.00,3.00,25.80,28.85,25.74,20.07,0.59,0.71,-1.68,21.30,,,,19.10,66.10
2024.00,4.00,4.00,4.00,22.94,33.87,25.25,20.00,0.40,0.75,-1.67,59.84,,,,59.92,40.10
2024.00,4.00,4.00,5.00,20.08,38.90,25.41,19.93,0.21,0.80,-1.65,32.81,,,,84.85,25.55
2024.00,4.00,4.00,6.00,17.21,43.93,24.33,19.87,0.02,0.84,-1.64,55.77,,,,107.15,13.62
2024.00,4.00,4.00,7.00,11.48,51.73,22.08,19.93,-0.17,0.97,-2.27,48.94,0.26,1.01,0.26,123.65,12.25
2024.00,4.00,4.00,8.00,5.75,59.53,20.72,20.00,-0.35,1.11,-2.90,30.33,,,,116.90,14.30
2024.00,4.00,4.00,9.00,0.01,67.34,21.91,20.06,-0.54,1.24,-3.53,21.29,,,,95.80,11.42
2024.00,4.00,4.00,10.00,10.46,51.59,22.11,20.03,0.26,1.00,-2.81,95.19,,,,96.45,8.88
2024.00,4.00,4.00,11.00,20.90,35.84,21.03,20.00,1.07,0.77,-2.09,60.76,,,,108.57,7.33
2024.00,4.00,4.00,12.00,31.35,20.09,19.97,19.97,1.88,0.53,-1.37,57.66,,,,106.25,8.30
2024.00,4.00,4.00,13.00,36.67,18.91,20.96,20.01,1.96,0.39,-1.78,71.44,,,,88.85,15.95
2024.00,4.00,4.00,14.00,41.99,17.73,19.57,20.05,2.03,0.26,-2.20,31.68,,,,31.75,64.33
2024.00,4.00,4.00,15.00,47.30,16.55,18.95,20.09,2.11,0.13,-2.61,27.34,,,,3.62,105.35
2024.00,4.00,4.00,16.00,32.31,55.10,22.03,20.49,1.21,-0.07,-2.38,54.17,,,,4.08,80.95
2024.00,4.00,4.00,17.00,17.32,93.65,23.96,20.89,0.31,-0.26,-2.15,64.53,,,,3.65,75.35
2024.00,4.00,4.00,18.00,2.33,132.19,24.53,21.29,-0.59,-0.46,-1.92,94.28,,,,12.80,52.75
2024.00,4.00,4.00,19.00,2.53,118.77,25.04,20.99,-0.83,-0.09,-2.14,85.84,,,,28.33,39.27
2024.00,4.00,4.00,20.00,2.73,105.35,21.64,20.69,-1.07,0.27,-2.36,38.78,,,,19.40,47.85
2024.00,4.00,4.00,21.00,2.93,91.93,20.28,20.40,-1.31,0.64,-2.58,18.70,,,,53.97,30.80
2024.00,4.00,4.00,22.00,1.95,99.86,20.31,20.67,-1.20,0.60,-2.46,19.44,,,,50.18,15.32
2024.00,4.00,4.00,23.00,0.98,107.78,22.20,20.94,-1.09,0.57,-2.35,23.16,,,,4.92,60.32
2019.00,7.00,27.00,0.00,9.65,60.64,16.73,8.84,2.10,-1.01,1.48,62.04,,,,8.27,7.65
2019.00,7.00,27.00,1.00,13.96,55.80,16.74,9.40,1.79,-1.11,1.88,35.88,,,,7.78,10.32
2019.00,7.00,27.00,2.00,18.26,50.97,16.57,9.96,1.47,-1.21,2.28,24.48,,,,36.38,16.55
2019.00,7.00,27.00,3.00,22.57,46.13,17.92,10.52,1.16,-1.31,2.68,47.96,,,,20.70,14.00
2019.00,7.00,27.00,4.00,15.51,58.53,16.83,10.30,0.26,-1.01,2.55,59.39,,,,10.18,12.60
2019.00,7.00,27.00,5.00,8.46,70.93,18.17,10.09,-0.65,-0.70,2.42,12.33,,,,16.15,10.45
2019.00,7.00,27.00,6.00,1.40,83.33,19.02,9.88,-1.55,-0.40,2.29,42.60,,,,39.52,8.65
2019.00,7.00,27.00,7.00,1.04,80.92,18.16,10.11,-2.16,-0.80,2.04,42.10,,,,61.95,8.33
2019.00,7.00,27.00,8.00,0.67,78.51,16.76,10.35,-2.76,-1.21,1.80,25.84,0.40,0.69,0.58,32.42,8.20
2019.00,7.00,27.00,9.00,0.30,76.11,15.98,10.59,-3.36,-1.61,1.56,132.79,,,,37.45,10.85
2019.00,7.00,27.00,10.00,0.29,77.69,16.14,10.48,-2.41,-1.37,1.27,99.62,,,,41.37,12.45
2019.00,7.00,27.00,11.00,0.28,79.27,17.73,10.38,-1.46,-1.13,0.98,19.05,,,,14.60,14.45
2019.00,7.00,27.00,12.00,0.27,80.85,18.09,10.28,-0.50,-0.88,0.70,14.84,,,,8.32,25.50
2019.00,7.00,27.00,13.00,6.32,76.74,19.78,10.25,0.06,-1.14,0.79,84.13,,,,23.52,28.65
2019.00,7.00,27.00,14.00,12.38,72.62,19.66,10.23,0.62,-1.39,0.88,32.87,,,,40.85,32.88
2019.00,7.00,27.00,15.00,18.43,68.51,20.33,10.20,1.19,-1.64,0.97,191.26,,,,8.07,21.77
2019.00,7.00,27.00,16.00,13.40,70.02,17.59,10.57,1.26,-1.58,1.76,166.15,,,,4.78,15.12
2019.00,7.00,27.00,17.00,8.37,71.54,15.45,10.93,1.34,-1.52,2.54,71.09,,,,3.85,16.05
2019.00,7.00,27.00,18.00,3.34,73.05,14.34,11.30,1.42,-1.47,3.33,48.08,,,,3.27,20.70
2019.00,7.00,27.00,19.00,2.33,68.01,15.83,10.72,0.36,-0.75,3.10,32.97,,,,3.27,22.18
2019.00,7.00,27.00,20.00,1.32,62.98,22.07,10.13,-0.70,-0.04,2.87,16.36,,,,3.20,21.07
2019.00,7.00,27.00,21.00,0.31,57.94,22.30,9.55,-1.76,0.68,2.63,134.24,,,,110.57,15.00
2019.00,7.00,27.00,22.00,0.41,59.06,20.86,8.96,-0.70,-0.01,2.44,172.90,,,,54.75,12.25
2019.00,7.00,27.00,23.00,0.52,60.19,19.40,8.37,0.37,-0.70,2.25,129.74,,,,4.05,15.20
2019.00,11.00,14.00,0.00,21.65,26.60,25.78,8.88,-0.25,-2.65,1.31,55.44,,,,1.15,30.00
2019.00,11.00,14.00,1.00,21.91,34.45,26.54,8.77,0.47,-2.19,0.79,101.77,,,,1.10,24.95
2019.00,11.00,14.00,2.00,22.18,42.30,28.25,8.65,1.18,-1.74,0.26,74.33,,,,1.18,29.12
2019.00,11.00,14.00,3.00,22.44,50.14,30.25,8.54,1.90,-1.28,-0.27,178.98,,,,1.32,41.02
2019.00,11.00,14.00,4.00,20.33,48.84,28.33,8.34,1.10,-1.35,0.36,90.21,,,,1.25,59.28
2019.00,11.00,14.00,5.00,18.22,47.55,29.85,8.15,0.30,-1.42,0.99,98.89,,,,1.20,50.23
2019.00,11.00,14.00,6.00,16.11,46.25,31.32,7.95,-0.50,-1.49,1.61,296.76,,,,22.60,39.53
2019.00,11.00,14.00,7.00,25.98,36.87,30.53,7.66,-1.37,-0.51,1.38,393.63,,,,40.53,23.20
2019.00,11.00,14.00,8.00,35.84,27.49,30.50,7.37,-2.24,0.48,1.15,674.71,0.49,2.86,0.17,48.52,26.68
2019.00,11.00,14.00,9.00,45.71,18.11,29.05,7.08,-3.10,1.46,0.91,110.18,,,,58.45,30.25
2019.00,11.00,14.00,10.00,58.57,15.08,27.47,7.31,-3.25,1.29,1.51,137.07,,,,56.28,30.83
2019.00,11.00,14.00,11.00,71.43,12.04,27.67,7.54,-3.39,1.12,2.12,86.16,,,,53.85,31.60
2019.00,11.00,14.00,12.00,84.30,9.01,27.64,7.77,-3.53,0.94,2.72,415.54,,,,24.18,51.88
2019.00,11.00,14.00,13.00,73.99,9.93,28.34,7.89,-2.79,1.04,1.85,325.87,,,,2.77,72.98
2019.00,11.00,14.00,14.00,63.69,10.86,27.02,8.01,-2.05,1.13,0.98,300.18,,,,3.00,63.98
2019.00,11.00,14.00,15.00,53.38,11.78,28.26,8.13,-1.30,1.22,0.11,87.64,,,,2.53,60.92
2019.00,11.00,14.00,16.00,47.70,13.08,29.60,8.16,-1.17,1.04,1.38,169.89,,,,2.67,45.03
2019.00,11.00,14.00,17.00,42.02,14.39,30.77,8.18,-1.04,0.85,2.66,425.06,,,,2.12,41.85
2019.00,11.00,14.00,18.00,36.34,15.69,26.91,8.21,-0.91,0.67,3.93,207.85,,,,1.75,36.30
2019.00,11.00,14.00,19.00,41.73,15.72,25.92,8.26,-1.60,1.13,3.64,163.32,,,,1.88,30.35
2019.00,11.00,14.00,20.00,47.13,15.75,26.26,8.32,-2.30,1.59,3.35,174.34,,,,2.70,22.25
2019.00,11.00,14.00,21.00,52.52,15.78,26.16,8.38,-2.99,2.05,3.07,263.19,,,,3.85,20.40
2019.00,11.00,14.00,22.00,45.83,16.92,27.12,8.54,-2.49,1.18,2.52,143.56,,,,3.38,19.70
2019.00,11.00,14.00,23.00,39.15,18.05,27.03,8.69,-1.99,0.30,1.98,255.92,,,,3.10,18.48
2023.00,3.00,17.00,0.00,32.70,88.38,29.62,8.18,-3.68,0.52,1.01,144.24,,,,3.25,35.08
2023.00,3.00,17.00,1.00,36.27,83.29,30.47,8.19,-3.92,1.30,1.67,110.09,,,,3.48,28.10
2023.00,3.00,17.00,2.00,39.84,78.20,31.46,8.21,-4.16,2.07,2.32,183.13,,,,3.38,19.17
2023.00,3.00,17.00,3.00,43.41,73.11,29.84,8.22,-4.39,2.85,2.98,379.62,,,,8.47,17.85
2023.00,3.00,17.00,4.00,48.90,61.72,27.67,8.56,-2.24,1.32,2.74,507.37,,,,38.43,76.12
2023.00,3.00,17.00,5.00,54.39,50.34,28.31,8.89,-0.08,-0.20,2.50,185.62,,,,56.90,93.85
2023.00,3.00,17.00,6.00,59.88,38.95,27.84,9.23,2.08,-1.73,2.26,271.47,,,,2.05,22.27
2023.00,3.00,17.00,7.00,55.14,39.38,26.22,8.86,1.72,-1.82,2.32,539.59,,,,18.07,25.70
2023.00,3.00,17.00,8.00,50.39,39.81,26.37,8.49,1.36,-1.90,2.37,125.46,,,,28.90,34.00
2023.00,3.00,17.00,9.00,45.64,40.24,26.39,8.12,1.00,-1.99,2.43,200.94,,,,16.30,31.33
2023.00,3.00,17.00,10.00,42.63,44.81,26.93,7.72,1.11,-1.81,2.82,150.36,,,,29.45,23.00
2023.00,3.00,17.00,11.00,39.62,49.38,26.95,7.33,1.22,-1.63,3.22,310.96,,,,36.33,19.85
2023.00,3.00,17.00,12.00,36.61,53.95,27.69,6.93,1.33,-1.44,3.62,240.61,,,,25.50,19.90
2023.00,3.00,17.00,13.00,36.20,53.28,29.17,7.00,1.75,-0.69,3.60,133.66,,,,16.65,37.23
2023.00,3.00,17.00,14.00,35.79,52.60,27.70,7.08,2.16,0.07,3.58,358.08,,,,7.28,46.92
2023.00,3.00,17.00,15.00,35.37,51.93,28.32,7.15,2.58,0.82,3.56,79.91,,,,5.78,50.00
2023.00,3.00,17.00,16.00,46.50,49.33,28.61,7.29,1.60,-0.16,2.34,128.44,,,,1.70,61.20
2023.00,3.00,17.00,17.00,57.63,46.73,26.84,7.44,0.62,-1.14,1.11,388.93,,,,1.40,57.10
2023.00,3.00,17.00,18.00,68.76,44.13,28.41,7.58,-0.36,-2.13,-0.12,74.84,,,,2.02,51.75
2023.00,3.00,17.00,19.00,71.52,38.39,29.73,8.35,0.22,-2.04,1.14,49.86,,,,3.12,44.25
2023.00,3.00,17.00,20.00,74.27,32.65,30.08,9.13,0.79,-1.95,2.41,230.68,,,,5.10,26.17
2023.00,3.00,17.00,21.00,77.03,26.92,29.20,9.90,1.37,-1.86,3.67,428.74,,,,7.33,28.50
2023.00,3.00,17.00,22.00,57.44,45.34,29.34,9.39,1.71,-1.50,3.32,229.82,,,,7.15,22.65
2023.00,3.00,17.00,23.00,37.85,63.75,29.31,8.87,2.04,-1.15,2.97,227.10,,,,3.68,23.02
2023.00,1.00,9.00,0.00,10.11,89.86,11.70,18.23,-1.52,0.32,1.03,81.44,,,,2.00,20.65
2023.00,1.00,9.00,1.00,16.75,80.89,10.04,18.14,-2.20,0.25,1.57,63.54,,,,1.70,21.10
2023.00,1.00,9.00,2.00,23.39,71.92,11.62,18.06,-2.87,0.19,2.10,284.79,,,,1.60,20.50
2023.00,1.00,9.00,3.00,30.04,62.95,12.00,17.97,-3.55,0.12,2.63,233.52,,,,2.23,19.33
2023.00,1.00,9.00,4.00,22.47,65.81,14.16,17.62,-3.86,-0.13,3.53,11.99,,,,2.85,20.40
2023.00,1.00,9.00,5.00,14.91,68.67,11.05,17.26,-4.17,-0.38,4.42,27.13,,,,7.12,28.20
2023.00,1.00,9.00,6.00,7.34,71.52,11.67,16.91,-4.48,-0.64,5.32,27.30,,,,2.37,27.37
2023.00,1.00,9.00,7.00,12.54,66.81,13.89,16.70,-3.76,-0.96,3.92,21.49,,,,2.80,37.35
2023.00,1.00,9.00,8.00,17.75,62.09,13.34,16.48,-3.05,-1.29,2.52,27.36,0.49,1.50,0.32,7.73,36.85
2023.00,1.00,9.00,9.00,22.95,57.37,13.92,16.27,-2.33,-1.61,1.12,53.64,,,,15.23,37.70
2023.00,1.00,9.00,10.00,26.71,61.51,12.90,17.37,-2.48,-0.94,1.53,48.38,,,,21.83,31.12
2023.00,1.00,9.00,11.00,30.47,65.65,12.61,18.47,-2.62,-0.27,1.93,40.54,,,,24.35,33.85
2023.00,1.00,9.00,12.00,34.24,69.79,15.35,19.57,-2.77,0.40,2.33,23.92,,,,11.15,46.58
2023.00,1.00,9.00,13.00,29.35,73.11,18.47,18.83,-2.86,0.08,2.79,164.32,,,,2.60,49.65
2023.00,1.00,9.00,14.00,24.45,76.44,19.76,18.09,-2.95,-0.23,3.25,187.43,,,,2.67,42.75
2023.00,1.00,9.00,15.00,19.56,79.76,17.41,17.35,-3.03,-0.55,3.71,70.47,,,,2.02,40.08
2023.00,1.00,9.00,16.00,24.89,75.67,15.78,17.24,-2.04,-1.03,3.77,66.65,,,,2.88,36.55
2023.00,1.00,9.00,17.00,30.21,71.58,13.47,17.13,-1.05,-1.51,3.82,65.70,,,,2.15,30.00
2023.00,1.00,9.00,18.00,35.53,67.49,12.44,17.01,-0.06,-1.99,3.88,30.47,,,,2.12,23.97
2023.00,1.00,9.00,19.00,27.35,67.23,13.76,16.76,0.21,-1.95,3.53,47.94,,,,1.97,18.73
2023.00,1.00,9.00,20.00,19.17,66.98,14.23,16.51,0.48,-1.90,3.19,61.42,,,,2.20,14.95
2023.00,1.00,9.00,21.00,10.98,66.73,17.80,16.26,0.74,-1.86,2.84,11.32,,,,1.73,17.20
2023.00,1.00,9.00,22.00,16.99,67.44,13.83,16.07,-0.32,-1.30,2.88,55.50,,,,1.42,16.80
2023.00,1.00,9.00,23.00,22.99,68.15,16.10,15.88,-1.37,-0.75,2.91,89.92,,,,1.45,17.62
2024.00,5.00,30.00,0.00,34.01,23.84,23.61,10.75,0.74,-1.50,1.10,26.61,,,,11.85,102.45
2024.00,5.00,30.00,1.00,34.44,24.99,25.34,10.56,0.83,-1.70,1.17,58.60,,,,18.25,58.25
2024.00,5.00,30.00,2.00,34.88,26.13,27.46,10.36,0.93,-1.90,1.25,73.95,,,,38.25,49.53
2024.00,5.00,30.00,3.00,35.31,27.28,28.78,10.16,1.03,-2.10,1.32,221.81,,,,75.03,36.02
2024.00,5.00,30.00,4.00,29.84,36.54,29.30,10.26,0.48,-2.06,1.29,39.62,,,,110.35,22.05
2024.00,5.00,30.00,5.00,24.36,45.79,26.27,10.36,-0.07,-2.01,1.26,89.91,,,,143.22,17.90
2024.00,5.00,30.00,6.00,18.88,55.05,26.54,10.46,-0.62,-1.97,1.23,19.90,,,,159.15,17.32
2024.00,5.00,30.00,7.00,28.28,42.17,25.85,10.99,-0.19,-1.80,1.30,31.42,,,,169.18,17.57
2024.00,5.00,30.00,8.00,37.68,29.28,25.34,11.51,0.23,-1.64,1.38,40.32,0.51,1.68,0.30,177.10,14.30
2024.00,5.00,30.00,9.00,47.08,16.39,26.15,12.04,0.66,-1.47,1.46,70.06,,,,190.12,13.85
2024.00,5.00,30.00,10.00,48.89,15.34,28.17,11.26,0.54,-1.69,1.46,87.98,,,,153.95,13.78
2024.00,5.00,30.00,11.00,50.69,14.30,31.27,10.49,0.43,-1.91,1.46,316.21,,,,139.22,15.68
2024.00,5.00,30.00,12.00,52.50,13.25,28.41,9.72,0.32,-2.13,1.46,80.48,,,,136.40,17.02
2024.00,5.00,30.00,13.00,50.35,13.37,32.56,9.56,0.59,-2.05,1.56,429.95,,,,129.03,28.85
2024.00,5.00,30.00,14.00,48.20,13.49,30.38,9.40,0.87,-1.97,1.65,251.44,,,,52.07,115.20
2024.00,5.00,30.00,15.00,46.04,13.62,31.37,9.24,1.14,-1.89,1.74,406.67,,,,22.62,127.02
2024.00,5.00,30.00,16.00,51.28,12.91,31.69,9.20,1.34,-1.85,1.42,378.30,,,,39.90,82.25
2024.00,5.00,30.00,17.00,56.52,12.20,32.68,9.15,1.54,-1.81,1.10,470.81,,,,33.88,86.38
2024.00,5.00,30.00,18.00,61.77,11.49,33.07,9.11,1.75,-1.76,0.78,511.74,,,,38.80,75.22
2024.00,5.00,30.00,19.00,56.27,13.93,33.48,8.90,1.59,-1.89,0.54,755.75,,,,34.30,71.40
2024.00,5.00,30.00,20.00,50.78,16.37,28.71,8.69,1.44,-2.02,0.29,449.08,,,,36.75,77.40
2024.00,5.00,30.00,21.00,45.29,18.81,31.87,8.49,1.28,-2.15,0.04,511.85,,,,7.50,108.15
2024.00,5.00,30.00,22.00,36.47,29.17,28.02,8.82,0.87,-2.11,0.44,204.16,,,,59.08,88.92
2024.00,5.00,30.00,23.00,27.64,39.52,27.36,9.15,0.45,-2.06,0.84,116.49,,,,10.88,78.58
2022.00,1.00,22.00,0.00,77.61,34.10,15.64,7.60,-0.21,-0.12,1.74,70.94,,,,16.32,14.18
