year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2024.00,3.00,2.00,19.00,53.46,26.76,26.25,7.69,2.01,-0.64,-0.32,89.59,,,
2024.00,3.00,2.00,20.00,47.49,27.76,27.37,7.10,2.04,-0.22,-0.12,126.37,,,
2024.00,3.00,2.00,21.00,41.52,28.77,28.15,6.52,2.08,0.20,0.08,473.72,,,
2024.00,3.00,2.00,22.00,29.92,47.48,27.43,6.67,1.90,0.28,0.39,345.22,,,
2024.00,3.00,2.00,23.00,18.32,66.19,27.80,6.82,1.73,0.37,0.70,364.22,,,
2024.00,4.00,17.00,0.00,0.16,133.44,27.02,11.40,-1.83,0.57,-1.25,679.72,,,
2024.00,4.00,17.00,1.00,17.06,95.51,26.78,10.60,-0.81,-0.09,-2.05,199.84,,,
2024.00,4.00,17.00,2.00,33.97,57.57,27.23,9.80,0.20,-0.75,-2.85,190.67,,,
2024.00,4.00,17.00,3.00,50.87,19.64,26.92,9.00,1.22,-1.41,-3.65,116.79,,,
2024.00,4.00,17.00,4.00,57.76,16.55,25.96,8.90,1.35,-1.34,-3.12,253.78,,,
2024.00,4.00,17.00,5.00,64.65,13.45,25.87,8.81,1.47,-1.28,-2.59,225.90,,,
2024.00,4.00,17.00,6.00,71.53,10.36,25.67,8.71,1.59,-1.22,-2.07,213.08,,,
2024.00,4.00,17.00,7.00,70.31,11.24,26.72,8.10,1.87,-0.89,-1.67,163.08,,,
2024.00,4.00,17.00,8.00,69.09,12.13,26.44,7.49,2.15,-0.57,-1.28,279.72,0.32,1.36,0.23
2024.00,4.00,17.00,9.00,67.87,13.01,26.25,6.89,2.43,-0.24,-0.88,120.15,,,
2024.00,4.00,17.00,10.00,45.25,41.48,26.58,7.05,1.29,-0.23,-0.87,64.50,,,
2024.00,4.00,17.00,11.00,22.63,69.95,27.65,7.21,0.15,-0.21,-0.86,518.90,,,
2024.00,4.00,17.00,12.00,0.02,98.41,26.37,7.37,-1.00,-0.19,-0.85,832.79,,,
2024.00,4.00,17.00,13.00,8.44,84.30,26.38,7.16,-1.05,-0.84,-1.61,196.20,,,
2024.00,4.00,17.00,14.00,16.86,70.19,26.92,6.94,-1.10,-1.49,-2.37,208.54,,,
2024.00,4.00,17.00,15.00,25.28,56.08,27.52,6.73,-1.15,-2.14,-3.13,164.24,,,
2024.00,4.00,17.00,16.00,27.67,49.60,26.50,7.44,-0.24,-1.82,-3.04,213.35,,,
2024.00,4.00,17.00,17.00,30.06,43.11,26.76,8.16,0.68,-1.50,-2.96,110.54,,,
2024.00,4.00,17.00,18.00,32.44,36.63,26.11,8.87,1.60,-1.18,-2.87,482.97,,,
2024.00,4.00,17.00,19.00,41.65,27.70,25.24,8.07,1.94,-1.18,-2.71,574.11,,,
2024.00,4.00,17.00,20.00,50.86,18.77,24.75,7.26,2.27,-1.18,-2.56,564.63,,,
2024.00,4.00,17.00,21.00,60.07,9.84,24.42,6.45,2.61,-1.18,-2.41,129.08,,,
2024.00,4.00,17.00,22.00,62.13,10.83,25.41,6.50,2.53,-0.92,-1.92,262.57,,,
2024.00,4.00,17.00,23.00,64.19,11.82,25.55,6.55,2.46,-0.65,-1.43,123.80,,,
2021.00,12.00,29.00,0.00,187.19,2.35,43.26,5.93,5.06,-1.42,-4.01,3200.55,,,
2021.00,12.00,29.00,1.00,180.48,2.23,44.53,5.85,2.59,-0.26,-3.44,3447.29,,,
2021.00,12.00,29.00,2.00,173.77,2.12,44.43,5.77,0.12,0.91,-2.87,3259.05,,,
2021.00,12.00,29.00,3.00,167.06,2.00,45.28,5.69,-2.35,2.07,-2.30,4797.73,,,
2021.00,12.00,29.00,4.00,177.83,2.13,44.61,5.70,-1.79,1.54,-3.03,4543.25,,,
2021.00,12.00,29.00,5.00,188.60,2.25,43.97,5.72,-1.23,1.00,-3.77,4094.90,,,
2021.00,12.00,29.00,6.00,199.36,2.37,42.48,5.74,-0.67,0.46,-4.50,4216.67,,,
2021.00,12.00,29.00,7.00,185.76,2.25,40.24,5.71,-0.57,0.16,-4.11,2564.66,,,
2021.00,12.00,29.00,8.00,172.15,2.12,42.34,5.69,-0.48,-0.15,-3.72,3948.88,,,
2021.00,12.00,29.00,9.00,158.54,2.00,41.51,5.66,-0.38,-0.45,-3.33,3393.04,,,
2021.00,12.00,29.00,10.00,158.95,2.04,41.97,6.07,-0.87,0.21,-3.28,3489.48,,,
2021.00,12.00,29.00,11.00,159.36,2.07,38.72,6.48,-1.36,0.88,-3.23,1593.83,,,
2021.00,12.00,29.00,12.00,159.77,2.11,40.32,6.90,-1.85,1.54,-3.17,3087.43,,,
2021.00,12.00,29.00,13.00,153.64,2.03,39.35,6.66,-1.47,1.20,-3.12,2663.80,,,
2021.00,12.00,29.00,14.00,147.52,1.96,40.51,6.42,-1.09,0.86,-3.06,3117.99,,,
2021.00,12.00,29.00,15.00,141.40,1.88,40.90,6.18,-0.72,0.52,-3.01,3452.32,,,
2021.00,12.00,29.00,16.00,142.85,1.90,42.00,6.29,-1.01,0.98,-2.67,3991.64,,,
2021.00,12.00,29.00,17.00,144.30,1.93,43.06,6.40,-1.30,1.45,-2.32,3880.53,,,
2021.00,12.00,29.00,18.00,145.76,1.95,43.13,6.51,-1.59,1.91,-1.98,3927.53,,,
2021.00,12.00,29.00,19.00,171.15,2.41,42.18,7.54,-2.19,1.05,-2.50,3781.59,,,
2021.00,12.00,29.00,20.00,196.54,2.87,41.75,8.57,-2.79,0.19,-3.02,3218.35,,,
2021.00,12.00,29.00,21.00,221.93,3.33,42.98,9.60,-3.39,-0.67,-3.54,3348.63,,,
2021.00,12.00,29.00,22.00,212.74,3.16,42.89,9.43,-3.61,-0.12,-3.88,3293.77,,,
2021.00,12.00,29.00,23.00,203.55,2.99,42.92,9.26,-3.82,0.43,-4.21,3103.68,,,
2023.00,12.00,24.00,0.00,13.03,84.95,15.60,14.25,0.39,-0.53,0.17,688.08,,,
2023.00,12.00,24.00,1.00,24.92,75.91,13.30,14.67,0.73,-0.27,-0.05,255.70,,,
2023.00,12.00,24.00,2.00,36.82,66.87,9.83,15.10,1.07,-0.02,-0.26,176.57,,,
2023.00,12.00,24.00,3.00,48.71,57.83,6.81,15.53,1.41,0.24,-0.48,46.12,,,
2023.00,12.00,24.00,4.00,47.96,60.87,9.60,14.62,0.70,0.61,-0.15,143.10,,,
2023.00,12.00,24.00,5.00,47.22,63.92,9.33,13.70,-0.01,0.98,0.18,30.44,,,
2023.00,12.00,24.00,6.00,46.47,66.96,7.66,12.79,-0.72,1.35,0.50,22.80,,,
2023.00,12.00,24.00,7.00,65.90,51.62,6.75,12.45,-0.98,1.68,0.08,41.10,,,
2023.00,12.00,24.00,8.00,85.34,36.28,6.58,12.12,-1.24,2.01,-0.35,51.07,0.90,,
2023.00,12.00,24.00,9.00,104.77,20.94,6.10,11.78,-1.50,2.34,-0.78,16.28,,,
2023.00,12.00,24.00,10.00,78.08,38.78,5.26,10.99,-1.49,1.84,-0.67,31.45,,,
2023.00,12.00,24.00,11.00,51.38,56.63,7.50,10.20,-1.48,1.35,-0.55,63.58,,,
2023.00,12.00,24.00,12.00,24.68,74.48,11.70,9.42,-1.48,0.85,-0.43,11.22,,,
2023.00,12.00,24.00,13.00,23.76,89.06,10.82,9.64,-1.60,0.69,-0.54,96.18,,,
2023.00,12.00,24.00,14.00,22.83,103.64,12.42,9.85,-1.73,0.53,-0.64,311.21,,,
2023.00,12.00,24.00,15.00,21.91,118.22,13.05,10.07,-1.86,0.37,-0.74,237.01,,,
2023.00,12.00,24.00,16.00,32.64,101.09,8.72,10.67,-1.93,0.72,-0.74,92.34,,,
2023.00,12.00,24.00,17.00,43.37,83.96,8.02,11.26,-1.99,1.08,-0.73,56.10,,,
2023.00,12.00,24.00,18.00,54.10,66.83,7.55,11.86,-2.06,1.43,-0.73,43.91,,,
2023.00,12.00,24.00,19.00,57.42,64.70,7.61,12.66,-1.96,1.82,-0.43,65.39,,,
2023.00,12.00,24.00,20.00,60.74,62.57,7.26,13.46,-1.86,2.21,-0.13,92.29,,,
2023.00,12.00,24.00,21.00,64.07,60.44,8.03,14.26,-1.76,2.60,0.17,61.25,,,
2023.00,12.00,24.00,22.00,43.74,81.69,9.92,14.26,-2.01,1.84,-0.46,112.53,,,
2023.00,12.00,24.00,23.00,23.41,102.93,8.53,14.26,-2.26,1.08,-1.08,40.14,,,
2023.00,2.00,12.00,0.00,54.93,43.10,29.47,16.56,1.45,-0.71,-1.01,125.31,,,
2023.00,2.00,12.00,1.00,39.41,66.25,29.62,15.51,1.39,-1.04,0.27,55.58,,,
2023.00,2.00,12.00,2.00,23.88,89.39,26.99,14.46,1.33,-1.36,1.55,46.39,,,
2023.00,2.00,12.00,3.00,8.36,112.54,29.12,13.40,1.28,-1.69,2.83,149.52,,,
2023.00,2.00,12.00,4.00,19.28,109.01,30.82,13.20,1.69,-1.23,2.31,28.53,,,
2023.00,2.00,12.00,5.00,30.20,105.48,29.65,13.01,2.10,-0.78,1.79,236.60,,,
2023.00,2.00,12.00,6.00,41.12,101.95,27.49,12.81,2.52,-0.32,1.27,313.37,,,
2023.00,2.00,12.00,7.00,39.02,104.85,26.44,13.35,2.79,-0.52,1.14,57.99,,,
2023.00,2.00,12.00,8.00,36.92,107.75,29.66,13.89,3.06,-0.72,1.00,101.94,0.56,0.78,0.73
2023.00,2.00,12.00,9.00,34.82,110.65,28.34,14.43,3.33,-0.92,0.86,75.40,,,
2023.00,2.00,12.00,10.00,29.65,114.63,28.82,14.23,2.84,-0.70,1.83,108.25,,,
2023.00,2.00,12.00,11.00,24.47,118.60,30.26,14.03,2.35,-0.48,2.79,131.21,,,
2023.00,2.00,12.00,12.00,19.29,122.58,24.93,13.83,1.85,-0.26,3.76,154.24,,,
2023.00,2.00,12.00,13.00,36.47,96.76,26.62,13.95,1.52,-0.78,3.05,365.26,,,
2023.00,2.00,12.00,14.00,53.64,70.95,28.36,14.07,1.19,-1.31,2.35,68.42,,,
2023.00,2.00,12.00,15.00,70.81,45.13,28.53,14.19,0.86,-1.84,1.65,48.84,,,
2023.00,2.00,12.00,16.00,72.75,41.24,28.41,13.55,0.00,-1.09,2.25,41.90,,,
2023.00,2.00,12.00,17.00,74.70,37.34,31.33,12.91,-0.86,-0.34,2.86,337.58,,,
2023.00,2.00,12.00,18.00,76.64,33.45,25.07,12.28,-1.72,0.41,3.46,243.66,,,
2023.00,2.00,12.00,19.00,81.51,32.13,21.98,12.60,-1.65,0.01,3.31,644.44,,,
2023.00,2.00,12.00,20.00,86.38,30.81,24.69,12.92,-1.59,-0.39,3.16,53.78,,,
2023.00,2.00,12.00,21.00,91.24,29.49,26.34,13.24,-1.53,-0.79,3.01,44.24,,,
2023.00,2.00,12.00,22.00,72.40,42.08,25.35,13.81,-0.78,-0.90,3.43,194.34,,,
2023.00,2.00,12.00,23.00,53.56,54.66,26.60,14.37,-0.02,-1.00,3.85,171.13,,,
2024.00,6.00,10.00,0.00,0.00,87.15,13.27,5.44,-1.35,-0.88,-1.13,238.79,,,
2024.00,6.00,10.00,1.00,14.80,79.57,14.37,5.62,-1.65,-0.28,-1.13,187.23,,,
2024.00,6.00,10.00,2.00,29.60,71.99,14.36,5.79,-1.95,0.32,-1.12,93.77,,,
2024.00,6.00,10.00,3.00,44.40,64.41,12.59,5.96,-2.24,0.92,-1.12,35.61,,,
2024.00,6.00,10.00,4.00,36.31,72.82,13.79,6.14,-1.49,0.94,-0.36,14.62,,,
2024.00,6.00,10.00,5.00,28.23,81.22,13.15,6.32,-0.73,0.96,0.40,27.72,,,
2024.00,6.00,10.00,6.00,20.14,89.63,14.16,6.49,0.03,0.98,1.16,46.17,,,
2024.00,6.00,10.00,7.00,17.84,96.44,16.72,6.69,-0.04,0.62,1.04,71.76,,,
2024.00,6.00,10.00,8.00,15.54,103.24,16.07,6.89,-0.11,0.26,0.92,62.12,0.61,0.69,0.88
2024.00,6.00,10.00,9.00,13.25,110.05,14.26,7.09,-0.18,-0.11,0.80,43.80,,,
2024.00,6.00,10.00,10.00,8.83,114.02,13.93,6.96,-0.40,0.47,0.40,61.47,,,
2024.00,6.00,10.00,11.00,4.42,117.99,13.38,6.84,-0.62,1.05,-0.00,31.60,,,
2024.00,6.00,10.00,12.00,0.00,121.96,15.18,6.72,-0.85,1.64,-0.41,27.83,,,
2024.00,6.00,10.00,13.00,5.70,111.16,15.58,6.66,0.13,0.79,-0.21,33.64,,,
2024.00,6.00,10.00,14.00,11.40,100.37,18.40,6.60,1.11,-0.05,-0.01,14.12,,,
2024.00,6.00,10.00,15.00,17.10,89.57,16.61,6.54,2.09,-0.90,0.18,57.17,,,
2024.00,6.00,10.00,16.00,34.96,64.92,15.28,6.43,2.24,-0.79,0.40,30.16,,,
2024.00,6.00,10.00,17.00,52.83,40.28,16.87,6.33,2.38,-0.68,0.61,57.06,,,
2024.00,6.00,10.00,18.00,70.69,15.63,17.68,6.22,2.52,-0.57,0.82,122.40,,,
2024.00,6.00,10.00,19.00,61.15,27.75,17.30,6.15,0.94,-0.19,0.34,58.10,,,
2024.00,6.00,10.00,20.00,51.62,39.87,16.33,6.07,-0.64,0.19,-0.13,66.18,,,
2024.00,6.00,10.00,21.00,42.08,51.99,15.41,6.00,-2.23,0.58,-0.60,20.71,,,
2024.00,6.00,10.00,22.00,34.95,64.85,15.42,6.38,-1.54,0.36,-0.24,34.94,,,
2024.00,6.00,10.00,23.00,27.83,77.72,15.37,6.75,-0.86,0.15,0.12,43.98,,,
2022.00,1.00,31.00,0.00,120.65,22.59,28.98,6.04,2.71,-1.57,-0.71,241.46,,,
2022.00,1.00,31.00,1.00,129.14,19.76,31.38,6.48,1.74,-0.55,-0.46,885.48,,,
2022.00,1.00,31.00,2.00,137.63,16.93,29.44,6.92,0.77,0.46,-0.21,352.69,,,
2022.00,1.00,31.00,3.00,146.12,14.10,27.15,7.36,-0.19,1.48,0.04,219.26,,,
2022.00,1.00,31.00,4.00,130.00,12.70,29.19,7.59,-1.63,2.01,0.02,646.46,,,
2022.00,1.00,31.00,5.00,113.89,11.29,29.93,7.83,-3.07,2.55,-0.00,588.21,,,
2022.00,1.00,31.00,6.00,97.78,9.88,31.41,8.06,-4.51,3.08,-0.02,599.21,,,
2022.00,1.00,31.00,7.00,105.60,9.40,31.29,7.23,-3.57,2.94,0.44,728.15,,0.46,
2022.00,1.00,31.00,8.00,113.43,8.91,30.41,6.41,-2.63,2.80,0.91,643.50,,,
2022.00,1.00,31.00,9.00,121.25,8.42,31.73,5.58,-1.69,2.66,1.38,933.81,1.15,1.12,1.02
2022.00,1.00,31.00,10.00,121.09,10.13,32.41,5.31,-1.81,1.08,1.57,908.35,,,
2022.00,1.00,31.00,11.00,120.94,11.84,32.62,5.05,-1.93,-0.50,1.76,476.66,,,
2022.00,1.00,31.00,12.00,120.79,13.55,30.32,4.78,-2.05,-2.08,1.94,161.52,,,
2022.00,1.00,31.00,13.00,112.72,17.08,28.36,5.02,-0.16,-1.62,1.58,235.64,,,
2022.00,1.00,31.00,14.00,104.65,20.62,32.13,5.26,1.73,-1.15,1.23,356.17,,,
2022.00,1.00,31.00,15.00,96.58,24.15,33.76,5.49,3.62,-0.69,0.87,986.88,,,
2022.00,1.00,31.00,16.00,109.31,21.72,33.56,5.12,2.34,-1.18,0.88,1030.49,,,
2022.00,1.00,31.00,17.00,122.05,19.29,33.72,4.75,1.06,-1.67,0.90,948.42,,,
2022.00,1.00,31.00,18.00,134.78,16.86,33.86,4.38,-0.22,-2.17,0.92,689.25,,,
2022.00,1.00,31.00,19.00,137.03,16.72,33.48,4.28,0.17,-2.00,1.07,1249.18,,,
2022.00,1.00,31.00,20.00,139.28,16.58,33.96,4.19,0.56,-1.83,1.23,1172.51,,,
2022.00,1.00,31.00,21.00,141.52,16.43,34.30,4.10,0.94,-1.66,1.38,1134.94,,,
2022.00,1.00,31.00,22.00,145.46,18.95,34.48,5.11,1.23,-1.72,0.93,1382.06,,,
2022.00,1.00,31.00,23.00,149.39,21.47,34.46,6.13,1.51,-1.78,0.47,473.65,,,
2020.00,8.00,18.00,0.00,101.83,31.01,28.81,14.40,-1.85,1.64,-0.99,635.95,,,
2020.00,8.00,18.00,1.00,98.18,24.83,28.40,14.22,-1.98,1.39,-0.69,819.75,,,
2020.00,8.00,18.00,2.00,94.54,18.66,27.27,14.03,-2.11,1.13,-0.39,721.23,,,
2020.00,8.00,18.00,3.00,90.89,12.49,27.53,13.84,-2.24,0.87,-0.09,695.01,,,
2020.00,8.00,18.00,4.00,92.37,19.40,29.37,13.81,-1.73,0.84,0.27,552.73,,,
2020.00,8.00,18.00,5.00,93.85,26.31,31.48,13.77,-1.23,0.80,0.63,1174.31,,,
2020.00,8.00,18.00,6.00,95.34,33.22,31.64,13.73,-0.72,0.77,0.99,955.42,,,
2020.00,8.00,18.00,7.00,96.11,30.17,31.12,13.99,-0.64,0.58,0.52,978.25,,,
2020.00,8.00,18.00,8.00,96.88,27.13,31.06,14.25,-0.55,0.39,0.05,1329.35,,,
2020.00,8.00,18.00,9.00,97.64,24.09,29.60,14.51,-0.47,0.20,-0.42,913.41,,,
2020.00,8.00,18.00,10.00,103.61,18.91,30.01,14.50,0.39,0.59,-0.04,773.56,,,
2020.00,8.00,18.00,11.00,109.58,13.72,31.10,14.49,1.25,0.98,0.34,1057.60,,,
2020.00,8.00,18.00,12.00,115.55,8.53,30.36,14.48,2.11,1.37,0.72,835.79,,,
2020.00,8.00,18.00,13.00,103.14,20.54,27.56,13.68,2.42,0.60,1.20,568.85,,,
2020.00,8.00,18.00,14.00,90.72,32.56,28.60,12.89,2.72,-0.16,1.67,812.85,,,
2020.00,8.00,18.00,15.00,78.31,44.57,30.08,12.09,3.02,-0.93,2.15,1080.01,,,
2020.00,8.00,18.00,16.00,87.41,38.38,29.40,12.55,3.10,-0.70,1.39,896.30,,,
2020.00,8.00,18.00,17.00,96.52,32.20,28.83,13.01,3.18,-0.47,0.63,730.22,,,
2020.00,8.00,18.00,18.00,105.62,26.01,29.97,13.46,3.26,-0.24,-0.13,744.60,,,
2020.00,8.00,18.00,19.00,104.33,27.66,30.96,13.39,3.39,-0.31,-0.15,932.69,,,
2020.00,8.00,18.00,20.00,103.03,29.30,29.77,13.31,3.51,-0.37,-0.18,906.19,,,
2020.00,8.00,18.00,21.00,101.74,30.95,30.32,13.24,3.64,-0.44,-0.21,790.76,,,
2020.00,8.00,18.00,22.00,100.76,26.85,30.35,13.22,3.96,-0.37,0.47,752.20,,,
2020.00,8.00,18.00,23.00,99.78,22.74,30.31,13.21,4.29,-0.31,1.15,675.43,,,
2023.00,5.00,17.00,0.00,94.08,64.35,27.23,18.47,-1.91,1.77,-0.53,33.52,,,
2023.00,5.00,17.00,1.00,85.43,56.34,28.72,18.92,-2.00,2.03,-0.90,79.62,,,
2023.00,5.00,17.00,2.00,76.79,48.33,30.75,19.37,-2.09,2.30,-1.27,328.59,,,
2023.00,5.00,17.00,3.00,68.15,40.32,29.15,19.81,-2.17,2.57,-1.64,285.29,,,
2023.00,5.00,17.00,4.00,61.81,48.20,29.43,19.85,-2.50,2.39,-1.05,61.42,,,
2023.00,5.00,17.00,5.00,55.46,56.08,30.40,19.89,-2.83,2.22,-0.46,136.42,,,
2023.00,5.00,17.00,6.00,49.12,63.95,28.21,19.93,-3.16,2.04,0.13,548.34,,,
2023.00,5.00,17.00,7.00,34.51,81.98,29.01,19.37,-3.31,2.22,-0.02,36.60,,,
2023.00,5.00,17.00,8.00,19.89,100.00,29.25,18.81,-3.47,2.40,-0.16,107.46,0.44,0.74,0.60
2023.00,5.00,17.00,9.00,5.28,118.02,27.76,18.25,-3.62,2.59,-0.30,156.07,,,
2023.00,5.00,17.00,10.00,19.61,86.19,29.49,18.41,-3.47,2.19,0.50,27.45,,,
2023.00,5.00,17.00,11.00,33.95,54.35,29.51,18.57,-3.32,1.80,1.30,456.76,,,
2023.00,5.00,17.00,12.00,48.28,22.52,30.38,18.74,-3.16,1.41,2.10,550.43,,,
2023.00,5.00,17.00,13.00,42.63,24.48,27.81,17.66,-3.09,1.54,1.98,394.80,,,
2023.00,5.00,17.00,14.00,36.99,26.44,26.72,16.58,-3.02,1.68,1.85,126.34,,,
2023.00,5.00,17.00,15.00,31.34,28.40,29.79,15.49,-2.94,1.81,1.72,46.59,,,
2023.00,5.00,17.00,16.00,31.04,29.25,28.26,15.32,-2.60,1.63,1.74,30.25,,,
2023.00,5.00,17.00,17.00,30.74,30.09,26.37,15.15,-2.26,1.45,1.75,306.85,,,
2023.00,5.00,17.00,18.00,30.44,30.93,26.39,14.98,-1.92,1.27,1.77,265.48,,,
2023.00,5.00,17.00,19.00,69.99,36.94,26.04,16.82,-1.78,1.58,0.85,93.61,,,
2023.00,5.00,17.00,20.00,109.53,42.95,26.83,18.66,-1.64,1.90,-0.07,244.16,,,
2023.00,5.00,17.00,21.00,149.07,48.97,27.98,20.50,-1.50,2.21,-0.98,642.91,,,
2023.00,5.00,17.00,22.00,121.26,52.87,26.08,20.14,-0.16,2.31,-0.77,604.84,,,
2023.00,5.00,17.00,23.00,93.45,56.78,26.18,19.78,1.19,2.41,-0.55,382.47,,,
2023.00,8.00,25.00,0.00,18.92,47.37,9.68,16.66,-1.80,1.12,2.94,42.98,,,
2023.00,8.00,25.00,1.00,23.34,42.98,13.15,16.64,-1.91,1.18,2.95,118.21,,,
2023.00,8.00,25.00,2.00,27.75,38.60,12.29,16.62,-2.03,1.24,2.95,17.51,,,
2023.00,8.00,25.00,3.00,32.17,34.21,11.56,16.60,-2.15,1.30,2.96,24.64,,,
2023.00,8.00,25.00,4.00,28.74,39.03,14.19,16.48,-2.18,0.96,3.02,231.41,,,
2023.00,8.00,25.00,5.00,25.30,43.85,11.85,16.35,-2.20,0.62,3.08,75.09,,,
2023.00,8.00,25.00,6.00,21.87,48.67,10.66,16.22,-2.22,0.29,3.15,115.65,,,
2023.00,8.00,25.00,7.00,29.35,39.49,15.57,15.98,-2.26,0.55,3.38,35.73,0.19,,
2023.00,8.00,25.00,8.00,36.84,30.30,13.25,15.74,-2.29,0.80,3.61,39.91,,,
2023.00,8.00,25.00,9.00,44.32,21.11,10.37,15.50,-2.33,1.06,3.84,88.20,0.26,1.02,0.26
2023.00,8.00,25.00,10.00,46.42,19.05,8.83,15.42,-2.86,0.48,3.66,54.86,,,
2023.00,8.00,25.00,11.00,48.51,16.99,10.26,15.33,-3.39,-0.11,3.48,229.94,,,
2023.00,8.00,25.00,12.00,50.61,14.93,10.82,15.25,-3.92,-0.70,3.31,207.00,,,
2023.00,8.00,25.00,13.00,43.01,23.69,12.82,15.60,-4.18,-0.81,2.76,13.41,,,
2023.00,8.00,25.00,14.00,35.40,32.45,9.43,15.96,-4.44,-0.92,2.21,28.38,,,
2023.00,8.00,25.00,15.00,27.80,41.21,9.99,16.31,-4.70,-1.03,1.66,26.46,,,
2023.00,8.00,25.00,16.00,18.95,54.00,11.29,16.17,-3.79,-1.51,2.12,24.86,,,
2023.00,8.00,25.00,17.00,10.10,66.80,12.68,16.03,-2.87,-1.99,2.58,40.08,,,
2023.00,8.00,25.00,18.00,1.25,79.59,12.18,15.89,-1.96,-2.48,3.04,53.40,,,
2023.00,8.00,25.00,19.00,0.84,89.76,11.00,16.11,-1.89,-1.48,2.44,45.81,,,
2023.00,8.00,25.00,20.00,0.43,99.93,10.64,16.33,-1.82,-0.49,1.85,36.56,,,
2023.00,8.00,25.00,21.00,0.02,110.10,14.65,16.56,-1.76,0.51,1.25,14.96,,,
2023.00,8.00,25.00,22.00,9.44,114.40,17.01,16.81,-1.75,0.64,1.41,203.41,,,
2023.00,8.00,25.00,23.00,18.86,118.70,18.81,17.07,-1.74,0.77,1.56,131.73,,,
2023.00,12.00,4.00,0.00,21.91,37.55,25.89,11.57,1.26,-1.18,0.08,29.32,,,
2023.00,12.00,4.00,1.00,14.66,46.71,26.02,11.00,1.25,-1.18,-0.02,34.61,,,
2023.00,12.00,4.00,2.00,7.41,55.88,27.95,10.42,1.25,-1.17,-0.12,73.15,,,
2023.00,12.00,4.00,3.00,0.16,65.04,28.32,9.85,1.24,-1.17,-0.21,62.01,,,
2023.00,12.00,4.00,4.00,8.25,64.03,28.10,10.13,0.58,-1.35,-0.37,43.53,,,
2023.00,12.00,4.00,5.00,16.34,63.02,27.49,10.41,-0.08,-1.53,-0.52,21.35,,,
2023.00,12.00,4.00,6.00,24.43,62.00,25.89,10.69,-0.74,-1.71,-0.67,77.17,,,
2023.00,12.00,4.00,7.00,16.32,70.97,27.72,10.90,-0.76,-1.52,-0.85,47.00,0.70,2.74,0.26
2023.00,12.00,4.00,8.00,8.20,79.93,27.47,11.11,-0.78,-1.32,-1.03,202.06,,,
2023.00,12.00,4.00,9.00,0.09,88.90,26.71,11.32,-0.80,-1.13,-1.20,78.63,0.65,2.12,0.31
2023.00,12.00,4.00,10.00,3.97,78.45,25.59,10.80,-0.17,-1.37,-0.97,34.81,,,
2023.00,12.00,4.00,11.00,7.85,67.99,26.13,10.29,0.45,-1.62,-0.73,44.27,,,
2023.00,12.00,4.00,12.00,11.73,57.54,26.51,9.77,1.08,-1.87,-0.49,179.69,,,
2023.00,12.00,4.00,13.00,16.94,51.56,24.87,8.81,1.38,-1.53,-0.31,124.47,,,
2023.00,12.00,4.00,14.00,22.16,45.57,24.31,7.85,1.69,-1.18,-0.13,31.67,,,
2023.00,12.00,4.00,15.00,27.38,39.58,23.83,6.88,1.99,-0.84,0.05,36.09,,,
2023.00,12.00,4.00,16.00,27.02,40.04,23.43,6.93,2.00,-0.63,0.25,45.11,,,
2023.00,12.00,4.00,17.00,26.66,40.51,23.58,6.98,2.01,-0.43,0.46,28.49,,,
2023.00,12.00,4.00,18.00,26.30,40.97,24.61,7.03,2.02,-0.22,0.66,24.01,,,
2023.00,12.00,4.00,19.00,23.69,42.30,22.88,6.74,2.02,-0.23,0.83,17.04,,,
2023.00,12.00,4.00,20.00,21.08,43.63,20.96,6.45,2.03,-0.24,0.99,34.09,,,
2023.00,12.00,4.00,21.00,18.48,44.96,21.89,6.16,2.03,-0.25,1.15,48.59,,,
2023.00,12.00,4.00,22.00,20.38,44.03,21.84,6.01,2.07,-0.16,1.22,32.30,,,
2023.00,12.00,4.00,23.00,22.29,43.10,22.06,5.86,2.11,-0.07,1.28,16.68,,,
2021.00,5.00,14.00,0.00,146.10,2.04,38.00,4.57,6.96,-3.10,-1.21,2407.89,,,
2021.00,5.00,14.00,1.00,146.69,1.95,36.93,4.31,6.76,-3.33,-1.16,2272.58,,,
2021.00,5.00,14.00,2.00,147.28,1.87,39.03,4.05,6.56,-3.55,-1.11,3366.18,,,
2021.00,5.00,14.00,3.00,147.87,1.79,39.62,3.79,6.36,-3.78,-1.05,3494.62,,,
2021.00,5.00,14.00,4.00,158.06,2.00,41.15,4.62,6.33,-3.79,-1.40,3766.38,,,
2021.00,5.00,14.00,5.00,168.26,2.22,41.89,5.45,6.29,-3.80,-1.74,3818.77,,,
2021.00,5.00,14.00,6.00,178.45,2.44,43.19,6.28,6.26,-3.81,-2.08,4263.15,,,
2021.00,5.00,14.00,7.00,175.67,2.44,42.37,5.88,6.30,-3.62,-1.52,3922.27,0.52,0.86,0.61
2021.00,5.00,14.00,8.00,172.88,2.44,43.92,5.49,6.33,-3.42,-0.96,4344.42,,,
2021.00,5.00,14.00,9.00,170.10,2.44,43.72,5.09,6.37,-3.22,-0.40,4288.42,,,
2021.00,5.00,14.00,10.00,172.39,2.87,41.54,4.96,6.55,-2.94,-0.57,2718.73,,,
