year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2020.00,5.00,25.00,10.00,50.58,70.19,17.54,21.70,-0.23,-2.47,0.87,94.38,,,,72.42,25.40
2020.00,5.00,25.00,11.00,45.49,88.49,17.40,21.99,-0.11,-3.29,0.97,95.26,,,,69.12,25.52
2020.00,5.00,25.00,12.00,40.40,106.79,16.11,22.29,0.01,-4.11,1.08,105.26,,,,68.88,23.65
2020.00,5.00,25.00,13.00,38.82,85.35,18.07,22.24,-1.16,-2.57,0.79,228.68,,,,67.55,26.45
2020.00,5.00,25.00,14.00,37.25,63.91,19.11,22.19,-2.33,-1.04,0.50,191.47,,,,57.57,32.45
2020.00,5.00,25.00,15.00,35.67,42.47,20.95,22.15,-3.50,0.50,0.22,122.57,,,,46.00,37.45
2020.00,5.00,25.00,16.00,37.57,43.84,22.67,22.01,-3.38,0.50,0.36,102.88,,,,20.78,49.05
2020.00,5.00,25.00,17.00,39.46,45.21,23.06,21.87,-3.27,0.51,0.50,110.66,,,,7.10,65.22
2020.00,5.00,25.00,18.00,41.35,46.57,23.30,21.73,-3.16,0.51,0.64,244.28,,,,6.07,74.85
2020.00,5.00,25.00,19.00,34.20,44.81,24.10,21.33,-2.54,0.47,1.10,222.90,,,,6.03,70.75
2020.00,5.00,25.00,20.00,27.04,43.05,23.36,20.94,-1.93,0.43,1.56,120.80,,,,6.50,69.83
2020.00,5.00,25.00,21.00,19.89,41.29,21.64,20.54,-1.32,0.39,2.02,252.50,,,,6.88,70.80
2020.00,5.00,25.00,22.00,28.41,42.20,20.98,20.69,-2.20,0.79,1.82,635.14,,,,9.00,66.57
2020.00,5.00,25.00,23.00,36.94,43.10,22.42,20.83,-3.09,1.20,1.61,336.96,,,,9.83,64.38
2019.00,7.00,29.00,0.00,4.66,118.40,25.03,7.49,1.87,-1.10,2.22,61.99,,,,7.08,13.43
2019.00,7.00,29.00,1.00,3.23,110.24,23.68,7.45,1.61,-1.22,1.73,61.51,,,,6.58,17.32
2019.00,7.00,29.00,2.00,1.80,102.09,25.17,7.40,1.36,-1.33,1.24,265.04,,,,7.75,18.35
2019.00,7.00,29.00,3.00,0.37,93.94,25.85,7.35,1.10,-1.44,0.75,254.66,,,,10.28,18.57
2019.00,7.00,29.00,4.00,0.25,121.05,21.52,7.42,1.44,-1.33,1.29,33.04,,,,54.62,16.02
2019.00,7.00,29.00,5.00,0.12,148.16,21.42,7.49,1.78,-1.23,1.84,28.59,,,,38.12,13.73
2019.00,7.00,29.00,6.00,0.00,175.28,23.42,7.56,2.13,-1.12,2.39,34.33,,,,29.25,14.00
2019.00,7.00,29.00,7.00,0.00,168.97,23.83,7.81,2.88,-1.54,1.93,153.88,,,,28.25,15.00
2019.00,7.00,29.00,8.00,0.00,162.66,23.16,8.06,3.64,-1.96,1.47,262.12,,,,26.62,16.18
2019.00,7.00,29.00,9.00,0.00,156.35,23.69,8.31,4.39,-2.37,1.01,47.70,,0.91,,35.92,15.22
2019.00,7.00,29.00,10.00,15.24,121.35,23.49,8.83,4.42,-2.54,1.17,356.88,,,,30.25,13.47
2019.00,7.00,29.00,11.00,30.49,86.34,21.40,9.35,4.44,-2.70,1.32,112.82,,,,28.27,15.05
2019.00,7.00,29.00,12.00,45.73,51.34,22.39,9.87,4.46,-2.87,1.48,38.55,,,,26.43,15.20
2019.00,7.00,29.00,13.00,32.59,59.35,22.83,9.47,4.41,-2.38,1.89,49.23,,,,40.80,17.05
2019.00,7.00,29.00,14.00,19.44,67.35,24.21,9.07,4.36,-1.88,2.30,46.45,,,,17.15,27.05
2019.00,7.00,29.00,15.00,6.29,75.35,27.72,8.68,4.31,-1.39,2.71,307.89,,,,14.80,28.80
2019.00,7.00,29.00,16.00,4.20,73.93,22.60,8.34,3.48,-1.39,2.63,249.87,,,,10.00,32.20
2019.00,7.00,29.00,17.00,2.10,72.50,20.92,8.00,2.64,-1.39,2.55,419.33,,,,8.80,34.75
2019.00,7.00,29.00,18.00,0.01,71.07,20.38,7.65,1.81,-1.40,2.47,60.80,,,,8.23,29.35
2019.00,7.00,29.00,19.00,5.96,62.68,23.43,7.51,1.80,-1.44,2.32,59.07,,,,6.98,25.20
2019.00,7.00,29.00,20.00,11.91,54.29,23.01,7.37,1.78,-1.48,2.17,94.84,,,,6.60,22.90
2019.00,7.00,29.00,21.00,17.85,45.91,22.37,7.23,1.77,-1.51,2.03,190.27,,,,9.70,18.90
2019.00,7.00,29.00,22.00,13.92,53.53,24.33,6.92,2.10,-1.38,1.51,222.23,,,,9.68,16.65
2019.00,7.00,29.00,23.00,9.99,61.16,22.77,6.60,2.43,-1.26,0.99,20.81,,,,7.48,17.90
2021.00,5.00,24.00,0.00,102.29,13.43,16.42,20.38,0.76,-0.73,-2.55,319.13,,,,41.10,19.95
2021.00,5.00,24.00,1.00,104.35,12.15,16.86,19.96,0.78,-0.58,-3.23,419.32,,,,31.38,24.80
2021.00,5.00,24.00,2.00,106.41,10.86,15.02,19.54,0.81,-0.44,-3.91,521.82,,,,41.38,24.28
2021.00,5.00,24.00,3.00,108.47,9.58,16.31,19.11,0.83,-0.29,-4.59,1196.31,,,,67.95,14.07
2021.00,5.00,24.00,4.00,109.84,10.37,17.69,19.42,-0.04,-0.05,-3.96,785.05,,,,87.38,12.12
2021.00,5.00,24.00,5.00,111.20,11.16,17.61,19.72,-0.92,0.19,-3.34,648.62,,,,99.80,10.75
2021.00,5.00,24.00,6.00,112.57,11.95,20.30,20.02,-1.79,0.43,-2.71,496.31,,,,107.90,8.35
2021.00,5.00,24.00,7.00,114.36,13.92,20.35,19.82,-1.80,0.34,-2.87,633.77,,,,116.08,8.30
2021.00,5.00,24.00,8.00,116.14,15.89,18.83,19.63,-1.81,0.25,-3.02,979.45,0.43,1.87,0.23,121.40,7.30
2021.00,5.00,24.00,9.00,117.93,17.87,19.28,19.43,-1.83,0.16,-3.17,791.00,,,,122.35,6.95
2021.00,5.00,24.00,10.00,140.22,18.22,15.68,19.79,-1.72,0.56,-3.09,495.14,,,,126.32,7.10
2021.00,5.00,24.00,11.00,162.51,18.58,17.71,20.16,-1.62,0.96,-3.00,833.04,,,,125.40,7.67
2021.00,5.00,24.00,12.00,184.80,18.93,17.68,20.53,-1.51,1.36,-2.92,969.53,,,,128.40,9.05
2021.00,5.00,24.00,13.00,175.51,27.43,17.51,20.39,-1.81,1.23,-2.32,888.28,,,,123.97,11.57
2021.00,5.00,24.00,14.00,166.23,35.93,17.00,20.25,-2.11,1.09,-1.71,694.61,,,,102.42,21.60
2021.00,5.00,24.00,15.00,156.94,44.44,17.82,20.10,-2.41,0.95,-1.11,870.62,,,,88.05,25.83
2021.00,5.00,24.00,16.00,141.07,35.42,19.11,20.30,-1.99,0.50,-1.03,907.66,,,,89.40,24.38
2021.00,5.00,24.00,17.00,125.20,26.41,18.45,20.49,-1.57,0.06,-0.94,1061.68,,,,97.83,21.28
2021.00,5.00,24.00,18.00,109.33,17.40,19.76,20.68,-1.15,-0.39,-0.86,771.44,,,,99.12,17.65
2021.00,5.00,24.00,19.00,129.34,17.34,19.16,20.95,-0.35,-0.73,-1.64,872.23,,,,109.23,15.12
2021.00,5.00,24.00,20.00,149.34,17.27,20.53,21.21,0.45,-1.08,-2.41,933.53,,,,100.10,17.88
2021.00,5.00,24.00,21.00,169.34,17.21,19.88,21.48,1.25,-1.42,-3.19,562.55,,,,86.67,18.80
2021.00,5.00,24.00,22.00,184.05,17.97,18.75,21.74,0.69,-1.12,-2.66,864.48,,,,96.55,13.92
2021.00,5.00,24.00,23.00,198.75,18.72,17.05,22.00,0.13,-0.83,-2.14,881.75,,,,85.00,13.20
2019.00,8.00,14.00,0.00,0.40,109.91,24.45,11.84,-3.01,1.78,0.65,84.65,,,,17.20,12.90
2019.00,8.00,14.00,1.00,0.27,147.59,24.09,11.41,-2.65,1.81,1.10,407.86,,,,13.48,11.72
2019.00,8.00,14.00,2.00,0.13,185.27,22.24,10.98,-2.28,1.83,1.55,320.43,,,,11.27,13.95
2019.00,8.00,14.00,3.00,0.00,222.95,20.88,10.55,-1.91,1.85,1.99,30.12,,,,13.53,15.10
2019.00,8.00,14.00,4.00,7.02,174.36,21.37,10.01,-2.59,1.96,2.25,29.00,,,,17.15,14.80
2019.00,8.00,14.00,5.00,14.04,125.77,24.41,9.47,-3.26,2.08,2.50,23.29,,,,21.70,13.07
2019.00,8.00,14.00,6.00,21.06,77.19,26.67,8.93,-3.94,2.19,2.75,109.69,,,,72.35,18.30
2019.00,8.00,14.00,7.00,24.38,71.94,26.62,9.83,-3.67,1.99,2.18,108.66,,0.46,,105.62,21.55
2019.00,8.00,14.00,8.00,27.70,66.70,25.91,10.73,-3.41,1.79,1.62,155.31,,,,85.30,18.05
2019.00,8.00,14.00,9.00,31.03,61.46,25.49,11.63,-3.15,1.58,1.05,50.95,0.33,0.84,0.40,71.75,20.23
2019.00,8.00,14.00,10.00,25.27,66.26,24.00,11.81,-3.14,0.94,1.84,35.89,,,,57.93,29.50
2019.00,8.00,14.00,11.00,19.52,71.07,25.44,12.00,-3.13,0.30,2.62,45.86,,,,64.53,20.23
2019.00,8.00,14.00,12.00,13.77,75.87,24.35,12.19,-3.12,-0.34,3.41,30.75,,,,65.75,18.23
2019.00,8.00,14.00,13.00,9.18,107.88,24.15,11.15,-2.82,-0.14,2.31,34.32,,,,52.12,23.68
2019.00,8.00,14.00,14.00,4.59,139.89,26.07,10.12,-2.52,0.05,1.20,84.42,,,,25.40,40.00
2019.00,8.00,14.00,15.00,0.00,171.91,26.67,9.09,-2.23,0.24,0.10,73.53,,,,12.25,39.67
2019.00,8.00,14.00,16.00,3.32,151.13,28.38,10.36,-2.38,0.71,0.87,35.95,,,,5.65,34.98
2019.00,8.00,14.00,17.00,6.64,130.36,31.24,11.63,-2.53,1.18,1.65,434.81,,,,4.83,35.12
2019.00,8.00,14.00,18.00,9.96,109.59,29.02,12.90,-2.68,1.65,2.42,168.53,,,,5.45,35.68
2019.00,8.00,14.00,19.00,6.64,130.78,30.59,11.89,-2.73,1.47,2.48,323.58,,,,4.65,26.78
2019.00,8.00,14.00,20.00,3.32,151.96,29.65,10.88,-2.78,1.28,2.54,237.22,,,,5.70,20.90
2019.00,8.00,14.00,21.00,0.00,173.14,28.19,9.86,-2.83,1.10,2.61,88.68,,,,5.85,21.00
2019.00,8.00,14.00,22.00,0.24,151.93,30.15,9.90,-1.69,0.85,2.07,100.58,,,,7.62,18.93
2019.00,8.00,14.00,23.00,0.49,130.72,32.05,9.94,-0.55,0.61,1.54,704.15,,,,7.10,17.65
2021.00,12.00,28.00,0.00,168.86,3.77,34.19,6.89,4.55,-2.08,-2.69,2269.33,,,,3.50,34.40
2021.00,12.00,28.00,1.00,186.44,4.49,36.54,7.68,4.51,-1.92,-2.65,2229.01,,,,3.15,33.95
2021.00,12.00,28.00,2.00,204.01,5.21,38.56,8.48,4.48,-1.75,-2.61,2907.61,,,,3.08,31.15
2021.00,12.00,28.00,3.00,221.59,5.94,38.69,9.27,4.44,-1.59,-2.56,3295.00,,,,4.03,31.40
2021.00,12.00,28.00,4.00,222.67,5.97,38.89,10.20,4.79,-2.19,-2.40,3549.02,,,,4.40,36.90
2021.00,12.00,28.00,5.00,223.76,6.00,38.45,11.13,5.14,-2.80,-2.24,3312.63,,,,12.80,50.30
2021.00,12.00,28.00,6.00,224.85,6.03,37.29,12.06,5.49,-3.40,-2.07,2698.47,,,,31.28,55.67
2021.00,12.00,28.00,7.00,228.00,5.96,36.01,12.53,5.51,-3.43,-2.02,1451.74,,,,24.80,68.57
2021.00,12.00,28.00,8.00,231.14,5.89,37.55,13.01,5.53,-3.46,-1.96,1822.73,0.75,1.94,0.39,26.05,93.42
2021.00,12.00,28.00,9.00,234.29,5.82,37.59,13.48,5.55,-3.49,-1.90,2616.02,,,,13.45,114.15
2021.00,12.00,28.00,10.00,231.70,5.75,37.03,13.49,5.58,-3.22,-1.94,2650.75,,,,6.65,93.90
2021.00,12.00,28.00,11.00,229.11,5.68,38.95,13.51,5.61,-2.96,-1.99,3117.44,,,,4.17,66.68
2021.00,12.00,28.00,12.00,226.52,5.62,38.84,13.52,5.63,-2.69,-2.03,3111.13,,,,4.72,73.58
2021.00,12.00,28.00,13.00,228.33,5.45,40.20,12.68,5.68,-2.69,-2.09,3541.64,,,,14.10,46.95
2021.00,12.00,28.00,14.00,230.14,5.29,40.88,11.85,5.74,-2.69,-2.14,3455.63,,,,8.53,46.95
2021.00,12.00,28.00,15.00,231.96,5.12,42.27,11.01,5.79,-2.69,-2.20,4057.14,,,,3.28,48.48
2021.00,12.00,28.00,16.00,223.92,5.03,42.44,10.82,5.83,-2.70,-2.08,4193.60,,,,3.60,60.67
2021.00,12.00,28.00,17.00,215.89,4.93,42.89,10.62,5.87,-2.71,-1.95,4238.03,,,,3.73,56.72
2021.00,12.00,28.00,18.00,207.85,4.84,42.17,10.42,5.91,-2.73,-1.83,4195.49,,,,4.33,43.45
2021.00,12.00,28.00,19.00,208.16,4.70,40.98,9.09,6.24,-2.65,-1.67,3140.74,,,,5.35,35.27
2021.00,12.00,28.00,20.00,208.48,4.57,40.55,7.75,6.57,-2.58,-1.51,2906.26,,,,6.30,34.15
2021.00,12.00,28.00,21.00,208.79,4.44,39.95,6.42,6.90,-2.51,-1.35,2616.63,,,,7.85,44.33
2021.00,12.00,28.00,22.00,199.80,4.21,39.01,6.19,6.12,-2.16,-1.47,2123.90,,,,9.18,35.68
2021.00,12.00,28.00,23.00,190.80,3.97,41.44,5.96,5.35,-1.82,-1.59,2902.48,,,,8.95,35.35
2021.00,10.00,14.00,0.00,59.71,30.27,44.52,18.92,0.47,1.56,-2.84,4232.27,,,,28.12,36.77
2021.00,10.00,14.00,1.00,62.61,30.21,44.71,19.05,0.77,1.24,-2.27,4207.15,,,,13.12,48.80
2021.00,10.00,14.00,2.00,65.51,30.15,44.42,19.18,1.06,0.91,-1.70,3673.88,,,,13.88,50.77
2021.00,10.00,14.00,3.00,68.41,30.10,43.08,19.32,1.35,0.59,-1.13,4542.12,,,,41.30,24.73
2021.00,10.00,14.00,4.00,103.22,27.05,40.45,18.67,1.09,0.03,-1.29,2885.76,,,,67.20,22.78
2021.00,10.00,14.00,5.00,138.02,23.99,42.20,18.01,0.84,-0.52,-1.45,3717.99,,,,100.55,20.40
2021.00,10.00,14.00,6.00,172.83,20.94,41.01,17.36,0.58,-1.07,-1.60,2911.10,,,,123.95,17.30
2021.00,10.00,14.00,7.00,202.66,22.99,41.91,17.25,0.85,-1.20,-1.41,3522.88,,,,122.70,11.95
2021.00,10.00,14.00,8.00,232.50,25.03,37.80,17.14,1.12,-1.34,-1.21,1121.03,0.98,0.99,0.98,115.82,9.03
2021.00,10.00,14.00,9.00,262.34,27.08,40.49,17.03,1.38,-1.48,-1.01,2921.73,,,,123.00,9.25
2021.00,10.00,14.00,10.00,241.07,23.83,39.69,16.34,1.65,-1.48,-0.75,2557.56,,,,124.53,9.82
2021.00,10.00,14.00,11.00,219.80,20.59,40.83,15.65,1.92,-1.47,-0.48,3004.04,,,,129.50,10.70
2021.00,10.00,14.00,12.00,198.53,17.34,41.48,14.95,2.18,-1.47,-0.22,3467.97,,,,117.75,14.68
2021.00,10.00,14.00,13.00,201.01,16.97,42.25,14.82,2.74,-1.45,-0.44,3829.47,,,,98.65,22.70
2021.00,10.00,14.00,14.00,203.49,16.59,43.29,14.69,3.29,-1.44,-0.66,3883.09,,,,73.68,30.17
2021.00,10.00,14.00,15.00,205.97,16.21,43.69,14.55,3.84,-1.42,-0.88,3976.60,,,,54.93,43.12
2021.00,10.00,14.00,16.00,208.38,19.23,42.69,15.48,3.02,-1.02,-1.58,3734.83,,,,6.88,101.45
2021.00,10.00,14.00,17.00,210.79,22.24,41.97,16.41,2.19,-0.63,-2.29,3288.60,,,,32.60,63.25
2021.00,10.00,14.00,18.00,213.20,25.25,43.26,17.34,1.37,-0.23,-3.00,3249.55,,,,48.55,38.60
2021.00,10.00,14.00,19.00,206.01,23.85,43.73,17.67,1.54,-0.14,-3.30,3464.99,,,,5.48,72.70
2021.00,10.00,14.00,20.00,198.82,22.44,42.87,18.00,1.71,-0.04,-3.59,3119.47,,,,9.10,63.25
2021.00,10.00,14.00,21.00,191.63,21.03,43.22,18.34,1.88,0.05,-3.89,3265.84,,,,4.70,68.70
2021.00,10.00,14.00,22.00,169.11,18.44,35.73,18.56,1.70,-0.25,-3.14,1087.53,,,,3.55,73.45
2021.00,10.00,14.00,23.00,146.60,15.85,36.34,18.79,1.52,-0.55,-2.40,1894.88,,,,3.35,73.15
2020.00,8.00,20.00,0.00,54.98,44.18,24.17,18.67,3.41,0.35,1.64,694.90,,,,30.70,13.72
2020.00,8.00,20.00,1.00,59.67,47.05,24.03,18.76,3.30,0.36,0.91,533.42,,,,26.60,16.25
2020.00,8.00,20.00,2.00,64.36,49.93,24.39,18.84,3.20,0.36,0.19,425.61,,,,85.28,18.90
2020.00,8.00,20.00,3.00,69.05,52.80,24.14,18.92,3.10,0.37,-0.54,556.68,,,,16.30,26.18
2020.00,8.00,20.00,4.00,62.70,48.94,24.48,18.43,3.55,0.41,-0.55,424.37,,,,15.43,23.85
2020.00,8.00,20.00,5.00,56.34,45.08,24.96,17.93,4.01,0.45,-0.55,257.67,,,,23.00,26.80
2020.00,8.00,20.00,6.00,49.98,41.22,24.57,17.44,4.46,0.50,-0.56,469.65,,,,31.23,33.10
2020.00,8.00,20.00,7.00,55.04,37.54,24.65,17.91,4.16,0.78,0.13,355.29,,,,40.48,31.95
2020.00,8.00,20.00,8.00,60.10,33.86,24.58,18.39,3.86,1.07,0.82,465.87,,1.62,,49.98,26.95
2020.00,8.00,20.00,9.00,65.15,30.18,23.99,18.86,3.56,1.36,1.52,760.33,,,,54.65,24.73
2020.00,8.00,20.00,10.00,71.39,28.80,23.83,18.96,2.35,1.75,1.45,497.33,,,,74.60,23.32
2020.00,8.00,20.00,11.00,77.63,27.42,23.26,19.05,1.14,2.14,1.38,385.01,,,,50.65,19.73
2020.00,8.00,20.00,12.00,83.87,26.04,23.80,19.14,-0.08,2.53,1.31,477.28,,,,30.20,21.05
2020.00,8.00,20.00,13.00,84.45,29.03,23.44,19.88,-0.22,1.91,1.26,429.52,,,,27.07,16.07
2020.00,8.00,20.00,14.00,85.02,32.02,23.77,20.63,-0.37,1.29,1.21,354.43,,,,21.88,20.65
2020.00,8.00,20.00,15.00,85.59,35.02,23.54,21.38,-0.51,0.66,1.16,288.14,,,,13.95,24.25
2020.00,8.00,20.00,16.00,77.30,35.54,22.65,21.83,0.35,0.30,0.67,294.65,,,,7.70,27.85
2020.00,8.00,20.00,17.00,69.01,36.06,22.92,22.28,1.21,-0.06,0.18,373.79,,,,11.45,19.80
2020.00,8.00,20.00,18.00,60.73,36.58,22.10,22.73,2.07,-0.43,-0.32,234.42,,,,8.75,16.40
2020.00,8.00,20.00,19.00,51.89,49.79,21.28,22.23,2.45,-0.03,0.52,224.52,,,,8.88,15.08
2020.00,8.00,20.00,20.00,43.05,62.99,20.86,21.72,2.84,0.36,1.36,324.30,,,,8.10,15.22
2020.00,8.00,20.00,21.00,34.22,76.20,20.89,21.21,3.22,0.76,2.20,224.82,,,,3.80,18.70
2020.00,8.00,20.00,22.00,35.64,68.59,20.96,21.34,2.48,0.23,2.44,279.60,,,,3.83,19.53
2020.00,8.00,20.00,23.00,37.07,60.98,21.32,21.47,1.73,-0.29,2.68,354.22,,,,5.45,15.07
2022.00,1.00,15.00,0.00,51.84,81.13,28.03,14.59,0.43,-1.45,-0.03,652.95,,,,21.52,17.62
2022.00,1.00,15.00,1.00,54.15,75.39,30.68,14.40,0.84,-0.89,0.08,656.64,,,,20.00,20.40
2022.00,1.00,15.00,2.00,56.46,69.66,32.14,14.21,1.26,-0.33,0.19,556.18,,,,20.20,20.00
2022.00,1.00,15.00,3.00,58.76,63.92,36.72,14.02,1.68,0.23,0.31,1789.70,,,,18.85,21.80
2022.00,1.00,15.00,4.00,55.78,68.18,35.52,13.82,1.82,-0.36,0.03,1277.50,,,,19.12,23.18
2022.00,1.00,15.00,5.00,52.80,72.44,33.00,13.62,1.96,-0.94,-0.26,917.20,,,,18.52,23.35
2022.00,1.00,15.00,6.00,49.81,76.70,35.39,13.43,2.10,-1.53,-0.54,1559.53,,,,15.05,23.68
2022.00,1.00,15.00,7.00,57.41,83.30,36.53,13.52,2.02,-1.28,-0.43,1053.52,,,,15.48,28.62
2022.00,1.00,15.00,8.00,65.00,89.90,33.28,13.61,1.95,-1.04,-0.31,978.07,,,,16.00,34.42
2022.00,1.00,15.00,9.00,72.59,96.50,32.23,13.70,1.87,-0.79,-0.20,893.58,0.88,1.31,0.67,18.20,36.10
2022.00,1.00,15.00,10.00,71.59,114.05,33.64,13.38,0.64,-0.34,-0.21,1126.66,,,,21.20,35.28
2022.00,1.00,15.00,11.00,70.59,131.59,32.78,13.06,-0.59,0.11,-0.22,745.90,,,,16.45,31.70
2022.00,1.00,15.00,12.00,69.58,149.14,34.02,12.74,-1.82,0.56,-0.23,907.60,,,,14.05,32.58
2022.00,1.00,15.00,13.00,63.22,134.44,33.91,12.70,-1.82,0.74,-0.15,1292.95,,,,14.88,30.17
2022.00,1.00,15.00,14.00,56.86,119.75,30.15,12.66,-1.83,0.92,-0.07,344.57,,,,13.17,26.05
2022.00,1.00,15.00,15.00,50.50,105.06,27.73,12.62,-1.84,1.11,0.02,442.26,,,,16.40,21.52
2022.00,1.00,15.00,16.00,54.29,110.66,31.87,12.91,-1.02,0.14,0.20,863.45,,,,18.30,18.42
2022.00,1.00,15.00,17.00,58.07,116.26,30.45,13.20,-0.19,-0.82,0.38,272.34,,,,18.70,18.02
2022.00,1.00,15.00,18.00,61.86,121.86,30.04,13.49,0.63,-1.78,0.56,570.26,,,,16.08,19.05
2022.00,1.00,15.00,19.00,59.90,111.92,32.38,13.62,0.89,-1.74,0.60,708.61,,,,10.25,27.70
2022.00,1.00,15.00,20.00,57.93,101.98,33.44,13.75,1.14,-1.71,0.63,1135.12,,,,6.90,32.12
2022.00,1.00,15.00,21.00,55.97,92.04,34.48,13.88,1.40,-1.67,0.67,1370.96,,,,14.70,26.12
2022.00,1.00,15.00,22.00,57.77,90.81,28.18,13.88,1.31,-1.65,0.81,385.85,,,,20.20,17.70
2022.00,1.00,15.00,23.00,59.57,89.57,31.61,13.88,1.22,-1.62,0.95,1040.02,,,,20.10,15.00
2020.00,12.00,28.00,0.00,165.72,14.27,35.46,8.46,0.49,-0.22,-1.11,1824.20,,,,16.82,48.20
2020.00,12.00,28.00,1.00,164.40,14.17,34.06,8.24,0.68,0.04,-1.65,1814.40,,,,16.85,48.58
2020.00,12.00,28.00,2.00,163.08,14.06,31.21,8.03,0.88,0.31,-2.20,876.47,,,,18.28,46.10
2020.00,12.00,28.00,3.00,161.76,13.96,35.76,7.81,1.08,0.57,-2.74,1817.10,,,,27.83,42.47
2020.00,12.00,28.00,4.00,157.52,13.82,37.67,7.82,0.01,0.66,-1.72,2536.70,,,,47.62,37.90
2020.00,12.00,28.00,5.00,153.27,13.67,37.91,7.84,-1.05,0.74,-0.69,2845.40,,,,64.20,35.02
2020.00,12.00,28.00,6.00,149.03,13.52,38.99,7.85,-2.12,0.82,0.33,3464.63,,,,77.22,28.40
2020.00,12.00,28.00,7.00,149.14,13.69,38.94,8.49,-2.01,0.42,-0.34,4388.90,,,,100.07,21.48
2020.00,12.00,28.00,8.00,149.24,13.85,38.51,9.12,-1.90,0.01,-1.00,3986.44,,,,109.17,17.70
2020.00,12.00,28.00,9.00,149.35,14.01,37.71,9.76,-1.79,-0.39,-1.67,2684.39,0.67,1.94,0.34,112.05,14.38
2020.00,12.00,28.00,10.00,161.23,16.80,40.03,9.52,-2.04,-0.11,-1.47,2490.80,,,,112.12,17.07
2020.00,12.00,28.00,11.00,173.11,19.59,40.97,9.28,-2.29,0.16,-1.28,2703.56,,,,101.17,18.77
2020.00,12.00,28.00,12.00,184.99,22.38,40.52,9.04,-2.54,0.44,-1.08,1547.19,,,,83.40,23.47
2020.00,12.00,28.00,13.00,183.52,20.06,42.10,10.19,-1.91,-0.20,-1.57,3863.92,,,,56.50,38.60
2020.00,12.00,28.00,14.00,182.05,17.74,42.44,11.34,-1.28,-0.84,-2.07,3833.85,,,,32.10,58.60
2020.00,12.00,28.00,15.00,180.58,15.42,43.13,12.49,-0.64,-1.49,-2.57,4275.71,,,,17.10,69.25
2020.00,12.00,28.00,16.00,180.39,15.23,42.97,12.29,-0.01,-1.35,-2.37,4426.14,,,,10.62,73.72
2020.00,12.00,28.00,17.00,180.19,15.04,36.87,12.10,0.63,-1.21,-2.17,1270.55,,,,8.93,75.53
2020.00,12.00,28.00,18.00,179.99,14.85,33.39,11.90,1.26,-1.07,-1.97,1225.68,,,,8.62,71.45
2020.00,12.00,28.00,19.00,181.89,16.25,28.39,12.38,1.21,-1.55,-2.46,627.12,,,,10.38,66.18
2020.00,12.00,28.00,20.00,183.80,17.64,29.86,12.87,1.16,-2.03,-2.95,792.46,,,,9.10,61.25
2020.00,12.00,28.00,21.00,185.71,19.04,31.56,13.35,1.10,-2.50,-3.44,1329.23,,,,9.05,59.60
2020.00,12.00,28.00,22.00,187.44,18.75,33.31,12.47,1.51,-2.44,-2.79,1745.42,,,,11.95,58.35
2020.00,12.00,28.00,23.00,189.17,18.45,34.13,11.58,1.93,-2.38,-2.14,1615.26,,,,9.00,55.42
2021.00,8.00,6.00,0.00,160.18,22.31,28.40,7.32,1.17,4.24,-1.72,1325.36,,,,7.83,6.40
2021.00,8.00,6.00,1.00,143.73,24.22,27.58,8.31,0.83,2.23,-2.63,1211.42,,,,6.80,6.05
2021.00,8.00,6.00,2.00,127.28,26.12,25.48,9.29,0.48,0.22,-3.54,1380.19,,,,5.53,6.95
2021.00,8.00,6.00,3.00,110.83,28.03,25.88,10.27,0.14,-1.79,-4.44,1344.94,,,,8.43,10.25
2021.00,8.00,6.00,4.00,131.09,25.42,25.44,9.90,1.28,-1.87,-3.88,1262.07,,,,9.17,10.10
2021.00,8.00,6.00,5.00,151.35,22.81,25.63,9.54,2.42,-1.94,-3.32,1107.73,,,,13.70,8.90
2021.00,8.00,6.00,6.00,171.60,20.20,26.52,9.17,3.56,-2.02,-2.76,1029.64,,,,16.70,5.07
2021.00,8.00,6.00,7.00,160.19,17.46,26.27,8.56,3.83,-1.92,-2.45,994.24,,,,29.47,5.95
2021.00,8.00,6.00,8.00,148.78,14.71,26.21,7.95,4.10,-1.82,-2.14,1100.75,,,,52.68,4.42
2021.00,8.00,6.00,9.00,137.36,11.97,26.04,7.33,4.37,-1.72,-1.83,1284.49,,,,48.40,4.03
2021.00,8.00,6.00,10.00,139.67,13.15,23.32,7.75,2.35,-2.74,-1.83,523.82,,,,51.95,4.07
2021.00,8.00,6.00,11.00,141.98,14.33,20.46,8.16,0.32,-3.76,-1.84,216.48,,,,56.57,5.40
2021.00,8.00,6.00,12.00,144.29,15.51,20.11,8.57,-1.71,-4.78,-1.84,609.83,,,,49.40,7.78
2021.00,8.00,6.00,13.00,135.26,20.21,22.34,8.07,-0.15,-2.94,-1.85,960.66,,,,39.67,10.75
2021.00,8.00,6.00,14.00,126.23,24.90,22.54,7.57,1.42,-1.10,-1.87,1095.74,,,,29.82,18.23
2021.00,8.00,6.00,15.00,117.21,29.60,21.67,7.07,2.98,0.74,-1.88,990.03,,,,22.35,27.85
2021.00,8.00,6.00,16.00,116.55,32.60,21.40,7.23,2.25,0.23,-1.81,1112.91,,,,14.43,38.88
